AMZN,date,closing,avg
AMZN,Mon Dec 21 00:00:00 CET 2015,54.830002,262.9946102630833
AMZN,Tue Jul 28 00:00:00 CEST 2015,526.030029,263.36612921610157
AMZN,Tue Jan 12 00:00:00 CET 2016,19.620001,263.0223406008461
AMZN,Mon May 04 00:00:00 CEST 2015,128.699997,262.83315420140826
AMZN,Wed Nov 25 00:00:00 CET 2015,105.410004,262.61174330098436
AMZN,Fri Dec 18 00:00:00 CET 2015,54.130001,262.3189318651684
AMZN,Mon Jul 27 00:00:00 CEST 2015,531.409973,262.69633865497883
AMZN,Mon Jan 11 00:00:00 CET 2016,19.65,262.35593762044806
AMZN,Fri May 01 00:00:00 CEST 2015,128.949997,262.16935588531453
AMZN,Tue Nov 24 00:00:00 CET 2015,105.739998,261.95087912849147
AMZN,Thu Dec 17 00:00:00 CET 2015,55.700001,261.66322099999985
AMZN,Fri Jul 24 00:00:00 CEST 2015,529.419983,262.0361412813369
AMZN,Fri Jan 08 00:00:00 CET 2016,19.98,261.6994846175242
AMZN,Thu Apr 30 00:00:00 CEST 2015,125.150002,261.5098325583332
AMZN,Mon Nov 23 00:00:00 CET 2015,106.949997,261.2954638543688
AMZN,Wed Dec 16 00:00:00 CET 2015,56.130001,261.0113011634348
AMZN,Thu Jul 23 00:00:00 CEST 2015,482.179993,261.3172053015213
AMZN,Thu Jan 07 00:00:00 CET 2016,20.26,260.9842533604971
AMZN,Wed Apr 29 00:00:00 CEST 2015,128.639999,260.8017095613792
AMZN,Fri Nov 20 00:00:00 CET 2015,107.32,260.5903022479338
AMZN,Tue Dec 15 00:00:00 CET 2015,55.200001,260.30778463961474
AMZN,Wed Jul 22 00:00:00 CEST 2015,488.269989,260.62091953571417
AMZN,Wed Jan 06 00:00:00 CET 2016,21.389999,260.2927564074073
AMZN,Tue Apr 28 00:00:00 CEST 2015,130.559998,260.1150402999999
AMZN,Thu Nov 19 00:00:00 CET 2015,106.260002,259.90456829138157
AMZN,Mon Dec 14 00:00:00 CET 2015,55.139999,259.62483527322394
AMZN,Tue Jul 21 00:00:00 CEST 2015,488.0,259.9363975716234
AMZN,Tue Jan 05 00:00:00 CET 2016,21.92,259.6121245504086
AMZN,Mon Apr 27 00:00:00 CEST 2015,132.649994,259.43938695782305
AMZN,Wed Nov 18 00:00:00 CET 2015,107.769997,259.23331441711946
AMZN,Fri Dec 11 00:00:00 CET 2015,54.060001,258.9549245753052
AMZN,Mon Jul 20 00:00:00 CEST 2015,488.100006,259.2654192655826
AMZN,Mon Jan 04 00:00:00 CET 2016,22.559999,258.9451142313937
AMZN,Fri Apr 24 00:00:00 CEST 2015,130.279999,258.77124245405395
AMZN,Tue Nov 17 00:00:00 CET 2015,105.129997,258.56389934277996
AMZN,Thu Dec 10 00:00:00 CET 2015,55.27,258.2899183463611
AMZN,Fri Jul 17 00:00:00 CEST 2015,483.01001,258.59236799865397
AMZN,Thu Dec 31 00:00:00 CET 2015,23.139999,258.27589976075257
AMZN,Thu Apr 23 00:00:00 CEST 2015,129.669998,258.1032743892616
AMZN,Mon Nov 16 00:00:00 CET 2015,104.040001,257.89675525603207
AMZN,Wed Dec 09 00:00:00 CET 2015,54.98,257.6251130133868
AMZN,Thu Jul 16 00:00:00 CEST 2015,475.480011,257.91636287700527
AMZN,Wed Dec 30 00:00:00 CET 2015,22.23,257.60169483578096
AMZN,Wed Apr 22 00:00:00 CEST 2015,128.619995,257.4297192359999
AMZN,Fri Nov 13 00:00:00 CET 2015,103.949997,257.22535209587204
AMZN,Tue Dec 08 00:00:00 CET 2015,55.790001,256.9574859374999
AMZN,Wed Jul 15 00:00:00 CEST 2015,461.190002,257.2287110584328
AMZN,Tue Dec 29 00:00:00 CET 2015,22.469999,256.9173599814322
AMZN,Tue Apr 21 00:00:00 CEST 2015,126.910004,256.7451648079469
AMZN,Thu Nov 12 00:00:00 CET 2015,108.019997,256.5484383955025
AMZN,Mon Dec 07 00:00:00 CET 2015,55.810001,256.2832621241742
AMZN,Tue Jul 14 00:00:00 CEST 2015,465.570007,256.5593660092347
AMZN,Mon Dec 28 00:00:00 CET 2015,22.530001,256.25102692490105
AMZN,Mon Apr 20 00:00:00 CEST 2015,127.599998,256.081749255263
AMZN,Wed Nov 11 00:00:00 CET 2015,109.010002,255.88848808935595
AMZN,Fri Dec 04 00:00:00 CET 2015,55.91,255.62604912860877
AMZN,Mon Jul 13 00:00:00 CEST 2015,455.570007,255.88809887680196
AMZN,Thu Dec 24 00:00:00 CET 2015,22.969999,255.58323225392655
AMZN,Fri Apr 17 00:00:00 CEST 2015,124.75,255.41220842091488
AMZN,Tue Nov 10 00:00:00 CET 2015,107.910004,255.2196467963445
AMZN,Thu Dec 03 00:00:00 CET 2015,54.200001,254.9575612086048
AMZN,Fri Jul 10 00:00:00 CEST 2015,443.51001,255.20307220963525
AMZN,Wed Dec 23 00:00:00 CET 2015,22.67,254.90068850065003
AMZN,Thu Apr 16 00:00:00 CEST 2015,126.169998,254.73350578571413
AMZN,Mon Nov 09 00:00:00 CET 2015,106.489998,254.54123145654978
AMZN,Wed Dec 02 00:00:00 CET 2015,55.209999,254.2830303782382
AMZN,Thu Jul 09 00:00:00 CEST 2015,434.390015,254.51602777102187
AMZN,Tue Dec 22 00:00:00 CET 2015,22.559999,254.21634297932803
AMZN,Wed Apr 15 00:00:00 CEST 2015,126.779999,254.05190898709665
AMZN,Fri Nov 06 00:00:00 CET 2015,107.099998,253.86253796778337
AMZN,Tue Dec 01 00:00:00 CET 2015,55.220001,253.60688476705263
AMZN,Wed Jul 08 00:00:00 CEST 2015,429.700012,253.83322554755767
AMZN,Mon Dec 21 00:00:00 CET 2015,22.139999,253.5358016367136
AMZN,Tue Apr 14 00:00:00 CEST 2015,126.300003,253.37267881794858
AMZN,Thu Nov 05 00:00:00 CET 2015,108.760002,253.18751533930845
AMZN,Mon Nov 30 00:00:00 CET 2015,54.349998,252.9332474143221
AMZN,Tue Jul 07 00:00:00 CEST 2015,436.720001,253.16796868326935
AMZN,Fri Dec 18 00:00:00 CET 2015,22.99,252.87437433545904
AMZN,Mon Apr 13 00:00:00 CEST 2015,126.849998,252.71383372866225
AMZN,Wed Nov 04 00:00:00 CET 2015,103.940002,252.52455404452908
AMZN,Fri Nov 27 00:00:00 CET 2015,53.93,252.27221026556526
AMZN,Mon Jul 06 00:00:00 CEST 2015,436.040009,252.5054181319795
AMZN,Thu Dec 17 00:00:00 CET 2015,23.309999,252.21492964131792
AMZN,Fri Apr 10 00:00:00 CEST 2015,127.099998,252.05655631012635
AMZN,Tue Nov 03 00:00:00 CET 2015,102.580002,251.8675846864726
AMZN,Wed Nov 25 00:00:00 CET 2015,53.689999,251.61736046212098
AMZN,Thu Jul 02 00:00:00 CEST 2015,437.709991,251.85202960529614
AMZN,Wed Dec 16 00:00:00 CET 2015,24.299999,251.5654401460955
AMZN,Thu Apr 09 00:00:00 CEST 2015,126.559998,251.40820059622624
AMZN,Mon Nov 02 00:00:00 CET 2015,103.309998,251.22214757788927
AMZN,Tue Nov 24 00:00:00 CET 2015,54.25,250.97500561104124
AMZN,Wed Jul 01 00:00:00 CEST 2015,437.390015,251.2086083796991
AMZN,Tue Dec 15 00:00:00 CET 2015,23.950001,250.92417958448044
AMZN,Wed Apr 08 00:00:00 CEST 2015,125.599998,250.76752435749984
AMZN,Fri Oct 30 00:00:00 CET 2015,101.970001,250.58175965917587
AMZN,Mon Nov 23 00:00:00 CET 2015,54.189999,250.33688215211953
AMZN,Tue Jun 30 00:00:00 CEST 2015,434.089996,250.56571541967602
AMZN,Mon Dec 14 00:00:00 CET 2015,24.92,250.28506154477597
AMZN,Tue Apr 07 00:00:00 CEST 2015,126.010002,250.1306825888197
AMZN,Thu Oct 29 00:00:00 CET 2015,104.879997,249.9504708200991
AMZN,Fri Nov 20 00:00:00 CET 2015,54.189999,249.70789278810392
AMZN,Mon Jun 29 00:00:00 CEST 2015,429.859985,249.93085329826715
AMZN,Fri Dec 11 00:00:00 CET 2015,24.84,249.65261985784903
AMZN,Wed Oct 28 00:00:00 CET 2015,104.199997,249.47304871851833
AMZN,Thu Nov 19 00:00:00 CET 2015,53.939999,249.23194754747206
AMZN,Fri Jun 26 00:00:00 CEST 2015,438.100006,249.46454367857123
AMZN,Thu Dec 10 00:00:00 CET 2015,25.91,249.1895688400982
AMZN,Tue Oct 27 00:00:00 CET 2015,103.699997,249.0108347223585
AMZN,Wed Nov 18 00:00:00 CET 2015,53.849998,248.77137357300592
AMZN,Thu Jun 25 00:00:00 CEST 2015,440.100006,249.0058449362743
AMZN,Wed Dec 09 00:00:00 CET 2015,24.309999,248.7308194210524
AMZN,Mon Oct 26 00:00:00 CET 2015,103.769997,248.55360570171123
AMZN,Tue Nov 17 00:00:00 CET 2015,52.970001,248.31479788156264
AMZN,Wed Jun 24 00:00:00 CEST 2015,440.839996,248.54958470853634
AMZN,Tue Dec 08 00:00:00 CET 2015,24.99,248.27728314372692
AMZN,Fri Oct 23 00:00:00 CEST 2015,102.190002,248.09956139051067
AMZN,Mon Nov 16 00:00:00 CET 2015,53.77,247.86343798663398
AMZN,Tue Jun 23 00:00:00 CEST 2015,445.98999,248.1038828313104
AMZN,Mon Dec 07 00:00:00 CET 2015,24.459999,247.8327993357573
AMZN,Thu Oct 22 00:00:00 CEST 2015,99.669998,247.65342548426125
AMZN,Fri Nov 13 00:00:00 CET 2015,52.84,247.41785906892355
AMZN,Mon Jun 22 00:00:00 CEST 2015,436.290009,247.64596553019297
AMZN,Fri Dec 04 00:00:00 CET 2015,25.02,247.37741792400453
AMZN,Wed Oct 21 00:00:00 CEST 2015,97.110001,247.19637284337318
AMZN,Thu Nov 12 00:00:00 CET 2015,53.32,246.96306794223798
AMZN,Fri Jun 19 00:00:00 CEST 2015,434.920013,247.18897773197085
AMZN,Thu Dec 03 00:00:00 CET 2015,25.9,246.92332469747868
AMZN,Tue Oct 20 00:00:00 CEST 2015,97.0,246.74356051918434
AMZN,Wed Nov 11 00:00:00 CET 2015,53.650002,246.5123107485027
AMZN,Thu Jun 18 00:00:00 CEST 2015,439.390015,246.74302570574136
AMZN,Wed Dec 02 00:00:00 CET 2015,25.4,246.47857764635575
AMZN,Mon Oct 19 00:00:00 CEST 2015,98.470001,246.30195643317396
AMZN,Tue Nov 10 00:00:00 CET 2015,53.509998,246.0721686400474
AMZN,Wed Jun 17 00:00:00 CEST 2015,427.809998,246.28852319880926
AMZN,Tue Dec 01 00:00:00 CET 2015,25.530001,246.0260279286561
AMZN,Fri Oct 16 00:00:00 CEST 2015,97.540001,245.84967872802824
AMZN,Mon Nov 09 00:00:00 CET 2015,54.16,245.62228883629865
AMZN,Tue Jun 16 00:00:00 CEST 2015,427.26001,245.83749940639782
AMZN,Mon Nov 30 00:00:00 CET 2015,25.4,245.57662662603522
AMZN,Thu Oct 15 00:00:00 CEST 2015,95.959999,245.39977482033072
AMZN,Fri Nov 06 00:00:00 CET 2015,54.919998,245.1748872443917
AMZN,Mon Jun 15 00:00:00 CEST 2015,423.670013,245.38537677948085
AMZN,Fri Nov 27 00:00:00 CET 2015,25.75,245.12667786690196
AMZN,Wed Oct 14 00:00:00 CEST 2015,94.07,244.94896412823502
AMZN,Thu Nov 05 00:00:00 CET 2015,54.380001,244.72502880140985
AMZN,Fri Jun 12 00:00:00 CEST 2015,429.920013,244.94239380633778
AMZN,Wed Nov 25 00:00:00 CET 2015,26.059999,244.6857907643608
AMZN,Tue Oct 13 00:00:00 CEST 2015,94.120003,244.5094842213112
AMZN,Wed Nov 04 00:00:00 CET 2015,54.400002,244.28713394970734
AMZN,Thu Jun 11 00:00:00 CEST 2015,432.970001,244.50755785981283
AMZN,Tue Nov 24 00:00:00 CET 2015,25.52,244.25202978763102
AMZN,Mon Oct 12 00:00:00 CEST 2015,94.260002,244.07721390442865
AMZN,Tue Nov 03 00:00:00 CET 2015,54.150002,243.85611121303816
AMZN,Wed Jun 10 00:00:00 CEST 2015,430.769989,244.07345293139508
AMZN,Mon Nov 23 00:00:00 CET 2015,25.200001,243.8192445087105
AMZN,Fri Oct 09 00:00:00 CEST 2015,93.239998,243.64455860788837
AMZN,Mon Nov 02 00:00:00 CET 2015,53.240002,243.42392760370774
AMZN,Tue Jun 09 00:00:00 CEST 2015,425.480011,243.63464066319418
AMZN,Fri Nov 20 00:00:00 CET 2015,26.27,243.3833520612714
AMZN,Thu Oct 08 00:00:00 CEST 2015,92.470001,243.20908722170876
AMZN,Fri Oct 30 00:00:00 CET 2015,52.639999,242.98928435178752
AMZN,Mon Jun 08 00:00:00 CEST 2015,423.5,243.19724600576012
AMZN,Thu Nov 19 00:00:00 CET 2015,26.32,242.94767495166835
AMZN,Wed Oct 07 00:00:00 CEST 2015,92.400002,242.77463164942506
AMZN,Thu Oct 29 00:00:00 CET 2015,53.360001,242.55716364638323
AMZN,Fri Jun 05 00:00:00 CEST 2015,426.950012,242.76862333486213
AMZN,Wed Nov 18 00:00:00 CET 2015,25.9,242.5202056678119
AMZN,Tue Oct 06 00:00:00 CEST 2015,92.800003,242.34890108810043
AMZN,Wed Oct 28 00:00:00 CET 2015,53.98,242.13362234399978
AMZN,Thu Jun 04 00:00:00 CEST 2015,430.779999,242.34897208904084
AMZN,Tue Nov 17 00:00:00 CET 2015,25.23,242.10140199543878
AMZN,Mon Oct 05 00:00:00 CEST 2015,94.010002,241.9327329749428
AMZN,Tue Oct 27 00:00:00 CET 2015,53.689999,241.71857741865733
AMZN,Wed Jun 03 00:00:00 CEST 2015,436.589996,241.94002221249974
AMZN,Mon Nov 16 00:00:00 CET 2015,25.41,241.69424466174777
AMZN,Fri Oct 02 00:00:00 CEST 2015,92.07,241.5246026609975
AMZN,Mon Oct 26 00:00:00 CET 2015,54.25,241.31251364326138
AMZN,Tue Jun 02 00:00:00 CEST 2015,430.98999,241.52708092420792
AMZN,Fri Nov 13 00:00:00 CET 2015,25.18,241.28262094576246
AMZN,Thu Oct 01 00:00:00 CEST 2015,90.949997,241.11294529796814
AMZN,Fri Oct 23 00:00:00 CEST 2015,52.869999,240.90072100676412
AMZN,Mon Jun 01 00:00:00 CEST 2015,430.920013,241.11470669594567
AMZN,Thu Nov 12 00:00:00 CET 2015,26.129999,240.8728791282337
AMZN,Wed Sep 30 00:00:00 CEST 2015,89.900002,240.7032466820222
AMZN,Thu Oct 22 00:00:00 CEST 2015,48.029999,240.48700285746324
AMZN,Fri May 29 00:00:00 CEST 2015,429.230011,240.6985981580715
AMZN,Wed Nov 11 00:00:00 CET 2015,26.5,240.4587341063827
AMZN,Tue Sep 29 00:00:00 CEST 2015,86.669998,240.28671091163284
AMZN,Wed Oct 21 00:00:00 CEST 2015,47.200001,240.07097157094944
AMZN,Thu May 28 00:00:00 CEST 2015,426.570007,240.27911781584794
AMZN,Tue Nov 10 00:00:00 CET 2015,27.049999,240.04140419397967
AMZN,Mon Sep 28 00:00:00 CEST 2015,89.209999,239.87344049109106
AMZN,Tue Oct 20 00:00:00 CEST 2015,47.77,239.65975479532787
AMZN,Wed May 27 00:00:00 CEST 2015,431.420013,239.8728217488886
AMZN,Mon Nov 09 00:00:00 CET 2015,27.09,239.63665879467231
AMZN,Fri Sep 25 00:00:00 CEST 2015,92.769997,239.47383544456736
AMZN,Mon Oct 19 00:00:00 CEST 2015,47.619999,239.2613727242522
AMZN,Tue May 26 00:00:00 CEST 2015,425.470001,239.46735572013247
AMZN,Fri Nov 06 00:00:00 CET 2015,28.280001,239.23399952707155
AMZN,Thu Sep 24 00:00:00 CEST 2015,94.410004,239.07414964238384
AMZN,Fri Oct 16 00:00:00 CEST 2015,47.509998,238.86294330099201
AMZN,Fri May 22 00:00:00 CEST 2015,427.630005,239.07083654074864
AMZN,Thu Nov 05 00:00:00 CET 2015,28.66,238.83936147304706
AMZN,Wed Sep 23 00:00:00 CEST 2015,93.970001,238.68016437362613
AMZN,Thu Oct 15 00:00:00 CEST 2015,47.009998,238.46976902085595
AMZN,Thu May 21 00:00:00 CEST 2015,431.630005,238.68156752521907
AMZN,Wed Nov 04 00:00:00 CET 2015,29.360001,238.45229965388805
AMZN,Tue Sep 22 00:00:00 CEST 2015,92.959999,238.29311770568904
AMZN,Wed Oct 14 00:00:00 CEST 2015,46.68,238.08370446229486
AMZN,Wed May 20 00:00:00 CEST 2015,423.859985,238.28651699563295
AMZN,Tue Nov 03 00:00:00 CET 2015,29.129999,238.05842918974895
AMZN,Mon Sep 21 00:00:00 CEST 2015,95.550003,237.90319125272308
AMZN,Tue Oct 13 00:00:00 CEST 2015,46.889999,237.6953422948855
AMZN,Tue May 19 00:00:00 CEST 2015,421.709991,237.89535821739108
AMZN,Mon Nov 02 00:00:00 CET 2015,29.200001,237.66876173832767
AMZN,Fri Sep 18 00:00:00 CEST 2015,94.400002,237.51337262798242
AMZN,Mon Oct 12 00:00:00 CEST 2015,47.0,237.3069659404115
AMZN,Mon May 18 00:00:00 CEST 2015,425.23999,237.5103566590907
AMZN,Fri Oct 30 00:00:00 CET 2015,28.459999,237.28435627243223
AMZN,Thu Sep 17 00:00:00 CEST 2015,94.339996,237.12998871274277
AMZN,Fri Oct 09 00:00:00 CEST 2015,47.110001,236.92500490722742
AMZN,Fri May 15 00:00:00 CEST 2015,426.0,237.1287495140084
AMZN,Thu Oct 29 00:00:00 CET 2015,29.059999,236.90477884607083
AMZN,Wed Sep 16 00:00:00 CEST 2015,93.449997,236.7505263924729
AMZN,Thu Oct 08 00:00:00 CEST 2015,47.450001,236.54719607518774
AMZN,Thu May 14 00:00:00 CEST 2015,432.279999,236.7572098122315
AMZN,Wed Oct 28 00:00:00 CET 2015,30.870001,236.53653756270072
AMZN,Tue Sep 15 00:00:00 CEST 2015,92.900002,236.38275112205542
AMZN,Wed Oct 07 00:00:00 CEST 2015,46.799999,236.17998882032063
AMZN,Wed May 13 00:00:00 CEST 2015,426.869995,236.38371745940148
AMZN,Tue Oct 27 00:00:00 CET 2015,31.34,236.16488745144053
AMZN,Mon Sep 14 00:00:00 CEST 2015,92.309998,236.0115240298505
AMZN,Tue Oct 06 00:00:00 CEST 2015,46.75,235.80996756123514
AMZN,Tue May 12 00:00:00 CEST 2015,431.019989,236.01763779680826
AMZN,Mon Oct 26 00:00:00 CET 2015,30.889999,235.7996488076512
AMZN,Fri Sep 11 00:00:00 CEST 2015,92.050003,235.6470483343947
AMZN,Mon Oct 05 00:00:00 CEST 2015,46.630001,235.44660607847274
AMZN,Mon May 11 00:00:00 CEST 2015,432.850006,235.65571984957606
AMZN,Fri Oct 23 00:00:00 CEST 2015,30.280001,235.43839104656064
AMZN,Thu Sep 10 00:00:00 CEST 2015,91.980003,235.28674370190254
AMZN,Fri Oct 02 00:00:00 CEST 2015,45.57,235.0864092312564
AMZN,Fri May 08 00:00:00 CEST 2015,433.690002,235.2959066919829
AMZN,Thu Oct 22 00:00:00 CEST 2015,29.15,235.0786823435193
AMZN,Wed Sep 09 00:00:00 CEST 2015,90.440002,234.9264311010524
AMZN,Thu Oct 01 00:00:00 CEST 2015,44.610001,234.72630867192407
AMZN,Thu May 07 00:00:00 CEST 2015,426.880005,234.92815078991575
AMZN,Wed Oct 21 00:00:00 CEST 2015,29.299999,234.71238148058742
AMZN,Tue Sep 08 00:00:00 CEST 2015,89.529999,234.56019868972726
AMZN,Wed Sep 30 00:00:00 CEST 2015,44.259998,234.36093146387412
AMZN,Wed May 06 00:00:00 CEST 2015,419.100006,234.55417317363995
AMZN,Tue Oct 20 00:00:00 CEST 2015,30.91,234.3413788443049
AMZN,Fri Sep 04 00:00:00 CEST 2015,88.260002,234.18889306471794
AMZN,Tue Sep 29 00:00:00 CEST 2015,43.439999,233.98998910844605
AMZN,Tue May 05 00:00:00 CEST 2015,421.190002,234.18498912187476
AMZN,Mon Oct 19 00:00:00 CEST 2015,30.91,233.97346467950027
AMZN,Thu Sep 03 00:00:00 CEST 2015,88.150002,233.8218810384613
AMZN,Mon Sep 28 00:00:00 CEST 2015,43.290001,233.62402861889902
AMZN,Mon May 04 00:00:00 CEST 2015,423.040009,233.82051822510348
AMZN,Fri Oct 16 00:00:00 CEST 2015,31.15,233.61049696269404
AMZN,Wed Sep 02 00:00:00 CEST 2015,89.889999,233.46171797929583
AMZN,Fri Sep 25 00:00:00 CEST 2015,43.939999,233.2657286111683
AMZN,Fri May 01 00:00:00 CEST 2015,422.869995,233.4616007871898
AMZN,Thu Oct 15 00:00:00 CEST 2015,29.709999,233.2513308163052
AMZN,Tue Sep 01 00:00:00 CEST 2015,87.230003,233.1007933649482
AMZN,Thu Sep 24 00:00:00 CEST 2015,43.91,232.90595217713673
AMZN,Thu Apr 30 00:00:00 CEST 2015,421.779999,233.10026704012319
AMZN,Wed Oct 14 00:00:00 CEST 2015,29.379999,232.89089369167496
AMZN,Mon Aug 31 00:00:00 CEST 2015,89.43,232.7436032464063
AMZN,Wed Sep 23 00:00:00 CEST 2015,43.869999,232.54988672923048
AMZN,Wed Apr 29 00:00:00 CEST 2015,429.369995,232.75154667622922
AMZN,Tue Oct 13 00:00:00 CEST 2015,29.059999,232.5430599334695
AMZN,Fri Aug 28 00:00:00 CEST 2015,91.010002,232.39834310531666
AMZN,Tue Sep 22 00:00:00 CEST 2015,43.900002,232.2058013881509
AMZN,Tue Apr 28 00:00:00 CEST 2015,429.309998,232.40692811938746
AMZN,Mon Oct 12 00:00:00 CEST 2015,28.75,232.19932676554507
AMZN,Thu Aug 27 00:00:00 CEST 2015,89.730003,232.05424598777975
AMZN,Mon Sep 21 00:00:00 CEST 2015,44.110001,231.86305143540153
AMZN,Mon Apr 27 00:00:00 CEST 2015,438.559998,232.07310930792656
AMZN,Fri Oct 09 00:00:00 CEST 2015,30.85,231.86882188730937
AMZN,Wed Aug 26 00:00:00 CEST 2015,87.190002,231.72208880425936
AMZN,Fri Sep 18 00:00:00 CEST 2015,43.48,231.53136733637257
AMZN,Fri Apr 24 00:00:00 CEST 2015,445.100006,231.7475299261131
AMZN,Thu Oct 08 00:00:00 CEST 2015,30.32,231.5438620495447
AMZN,Tue Aug 25 00:00:00 CEST 2015,83.0,231.39381774444416
AMZN,Thu Sep 17 00:00:00 CEST 2015,44.25,231.20497433602395
AMZN,Thu Apr 23 00:00:00 CEST 2015,389.98999,231.36503987600778
AMZN,Wed Oct 07 00:00:00 CEST 2015,29.83,231.16208414602187
AMZN,Mon Aug 24 00:00:00 CEST 2015,82.089996,231.01211222635786
AMZN,Wed Sep 16 00:00:00 CEST 2015,44.299999,230.82446186130625
AMZN,Wed Apr 22 00:00:00 CEST 2015,389.799988,230.98407584337323
AMZN,Tue Oct 06 00:00:00 CEST 2015,27.620001,230.7800998405213
AMZN,Fri Aug 21 00:00:00 CEST 2015,86.059998,230.63508971843663
AMZN,Tue Sep 15 00:00:00 CEST 2015,43.98,230.44824778678657
AMZN,Tue Apr 21 00:00:00 CEST 2015,391.179993,230.60897953199975
AMZN,Mon Oct 05 00:00:00 CEST 2015,28.15,230.40672280919057
AMZN,Thu Aug 20 00:00:00 CEST 2015,90.559998,230.26715521956064
AMZN,Mon Sep 14 00:00:00 CEST 2015,43.040001,230.08048806679935
AMZN,Mon Apr 20 00:00:00 CEST 2015,389.51001,230.23928241135434
AMZN,Fri Oct 02 00:00:00 CEST 2015,26.309999,230.03636770149228
AMZN,Wed Aug 19 00:00:00 CEST 2015,95.309998,229.90244486878703
AMZN,Fri Sep 11 00:00:00 CEST 2015,43.48,229.71731830983094
AMZN,Fri Apr 17 00:00:00 CEST 2015,375.559998,229.8620035079363
AMZN,Thu Oct 01 00:00:00 CEST 2015,24.68,229.65865167096112
AMZN,Tue Aug 18 00:00:00 CEST 2015,95.169998,229.5254945881186
AMZN,Thu Sep 10 00:00:00 CEST 2015,43.290001,229.34128539564765
AMZN,Thu Apr 16 00:00:00 CEST 2015,386.040009,229.4961260316203
AMZN,Wed Sep 30 00:00:00 CEST 2015,26.940001,229.29616934353382
AMZN,Mon Aug 17 00:00:00 CEST 2015,93.93,229.16267213510824
AMZN,Wed Sep 09 00:00:00 CEST 2015,43.07,228.97932960098498
AMZN,Wed Apr 15 00:00:00 CEST 2015,383.450012,229.13136767421236
AMZN,Tue Sep 29 00:00:00 CEST 2015,25.59,228.93122866961627
AMZN,Fri Aug 14 00:00:00 CEST 2015,94.419998,228.7990958300587
AMZN,Tue Sep 08 00:00:00 CEST 2015,43.889999,228.6176344985277
AMZN,Tue Apr 14 00:00:00 CEST 2015,385.109985,228.77105837156836
AMZN,Mon Sep 28 00:00:00 CEST 2015,25.26,228.5717331429968
AMZN,Thu Aug 13 00:00:00 CEST 2015,93.43,228.439500527397
AMZN,Fri Sep 04 00:00:00 CEST 2015,42.610001,228.25784901270745
AMZN,Mon Apr 13 00:00:00 CEST 2015,382.359985,228.40833937988253
AMZN,Fri Sep 25 00:00:00 CEST 2015,25.290001,228.2101751473168
AMZN,Wed Aug 12 00:00:00 CEST 2015,94.190002,228.0795511968808
AMZN,Thu Sep 03 00:00:00 CEST 2015,43.5,227.89982427263845
AMZN,Fri Apr 10 00:00:00 CEST 2015,382.649994,228.05035945719814
AMZN,Thu Sep 24 00:00:00 CEST 2015,26.6,227.85458651311924
AMZN,Tue Aug 11 00:00:00 CEST 2015,93.620003,227.72426167475697
AMZN,Wed Sep 02 00:00:00 CEST 2015,43.360001,227.54544085935953
AMZN,Thu Apr 09 00:00:00 CEST 2015,383.540009,227.69659838662758
AMZN,Wed Sep 23 00:00:00 CEST 2015,26.790001,227.50210990900257
AMZN,Mon Aug 10 00:00:00 CEST 2015,94.150002,227.37314268665347
AMZN,Tue Sep 01 00:00:00 CEST 2015,41.82,227.1938642879224
AMZN,Wed Apr 08 00:00:00 CEST 2015,381.200012,227.34251887065605
AMZN,Tue Sep 22 00:00:00 CEST 2015,26.83,227.14916060752137
AMZN,Fri Aug 07 00:00:00 CEST 2015,94.300003,227.02117490655073
AMZN,Mon Aug 31 00:00:00 CEST 2015,43.52,226.84456164870033
AMZN,Tue Apr 07 00:00:00 CEST 2015,374.410004,226.98645149711504
AMZN,Mon Sep 21 00:00:00 CEST 2015,27.379999,226.7947065859747
AMZN,Thu Aug 06 00:00:00 CEST 2015,95.120003,226.66833930806106
AMZN,Fri Aug 28 00:00:00 CEST 2015,43.93,226.49313476414156
AMZN,Fri Sep 18 00:00:00 CEST 2015,27.959999,226.30296892528702
AMZN,Wed Aug 05 00:00:00 CEST 2015,96.440002,226.17869814354032
AMZN,Thu Aug 27 00:00:00 CEST 2015,43.900002,226.00443552772433
AMZN,Thu Sep 17 00:00:00 CEST 2015,27.41,225.81475602865297
AMZN,Tue Aug 04 00:00:00 CEST 2015,94.059998,225.68903583969433
AMZN,Wed Aug 26 00:00:00 CEST 2015,42.709999,225.514603964728
AMZN,Wed Sep 16 00:00:00 CEST 2015,27.75,225.32625672285684
AMZN,Mon Aug 03 00:00:00 CEST 2015,94.139999,225.20143630637457
AMZN,Tue Aug 25 00:00:00 CEST 2015,40.470001,225.02583608269933
AMZN,Tue Sep 15 00:00:00 CEST 2015,27.17,224.83793880246884
AMZN,Fri Jul 31 00:00:00 CEST 2015,94.010002,224.7138136252369
AMZN,Mon Aug 24 00:00:00 CEST 2015,41.68,224.54032185876747
AMZN,Mon Sep 14 00:00:00 CEST 2015,26.9,224.3531624630679
AMZN,Thu Jul 30 00:00:00 CEST 2015,95.209999,224.23098350047275
AMZN,Fri Aug 21 00:00:00 CEST 2015,43.07,224.05975383742884
AMZN,Fri Sep 11 00:00:00 CEST 2015,27.389999,223.87404113219992
AMZN,Wed Jul 29 00:00:00 CEST 2015,96.989998,223.75433920471673
AMZN,Thu Aug 20 00:00:00 CEST 2015,45.66,223.58648403110246
