TWTR,date,closing,avg
MSFT,Mon Mar 07 00:00:00 CET 2016,19.17,69.95864820386268
TWTR,Mon Mar 07 00:00:00 CET 2016,19.17,49.26688978740154
GOOG,Fri Mar 04 00:00:00 CET 2016,19.360001,290.1441621167064
AAPL,Fri Mar 04 00:00:00 CET 2016,19.360001,290.1441621167064
AMZN,Wed May 27 00:00:00 CEST 2015,47.610001,201.3731464514809
FB,Wed May 27 00:00:00 CEST 2015,47.610001,218.9515613701657
MSFT,Wed May 27 00:00:00 CEST 2015,47.610001,69.91079242826554
TWTR,Wed May 27 00:00:00 CEST 2015,47.610001,49.26039218431368
GOOG,Tue May 26 00:00:00 CEST 2015,46.59,289.94963003833846
AAPL,Tue May 26 00:00:00 CEST 2015,46.59,289.94963003833846
AMZN,Fri Mar 04 00:00:00 CET 2016,19.360001,201.1874187520406
FB,Fri Mar 04 00:00:00 CET 2016,19.360001,218.67626266620684
MSFT,Fri Mar 04 00:00:00 CET 2016,19.360001,69.80277791666668
TWTR,Fri Mar 04 00:00:00 CET 2016,19.360001,49.143593781249955
GOOG,Thu Mar 03 00:00:00 CET 2016,19.309999,289.73363671747785
AAPL,Thu Mar 03 00:00:00 CET 2016,19.309999,289.73363671747785
AMZN,Tue May 26 00:00:00 CEST 2015,46.59,201.0298270917429
FB,Tue May 26 00:00:00 CEST 2015,46.59,218.4392292465564
MSFT,Tue May 26 00:00:00 CEST 2015,46.59,69.75328372068232
TWTR,Tue May 26 00:00:00 CEST 2015,46.59,49.133657618677
GOOG,Fri May 22 00:00:00 CEST 2015,46.900002,289.53998948086104
AAPL,Fri May 22 00:00:00 CEST 2015,46.900002,289.53998948086104
AMZN,Thu Mar 03 00:00:00 CET 2016,19.309999,200.84477635030527
FB,Thu Mar 03 00:00:00 CET 2016,19.309999,218.1653238404401
MSFT,Thu Mar 03 00:00:00 CET 2016,19.309999,69.64595758297874
TWTR,Thu Mar 03 00:00:00 CET 2016,19.309999,49.01806204263561
GOOG,Wed Mar 02 00:00:00 CET 2016,18.540001,289.3240532350595
AAPL,Wed Mar 02 00:00:00 CET 2016,18.540001,289.3240532350595
AMZN,Fri May 22 00:00:00 CEST 2015,46.900002,200.6881692553406
FB,Fri May 22 00:00:00 CEST 2015,46.900002,217.93006927747246
MSFT,Fri May 22 00:00:00 CEST 2015,46.900002,69.59766468365181
TWTR,Fri May 22 00:00:00 CEST 2015,46.900002,49.00988420463316
GOOG,Thu May 21 00:00:00 CEST 2015,47.419998,289.13145446496793
AAPL,Thu May 21 00:00:00 CEST 2015,47.419998,289.13145446496793
AMZN,Wed Mar 02 00:00:00 CET 2016,18.540001,200.50305932825182
FB,Wed Mar 02 00:00:00 CET 2016,18.540001,217.6565575240054
MSFT,Wed Mar 02 00:00:00 CET 2016,18.540001,69.4894916673729
TWTR,Wed Mar 02 00:00:00 CET 2016,18.540001,48.8926923461538
GOOG,Tue Mar 01 00:00:00 CET 2016,17.85,288.9156378743037
AAPL,Tue Mar 01 00:00:00 CET 2016,17.85,288.9156378743037
AMZN,Thu May 21 00:00:00 CEST 2015,47.419998,200.34764505279165
FB,Thu May 21 00:00:00 CEST 2015,47.419998,217.42335675753415
MSFT,Thu May 21 00:00:00 CEST 2015,47.419998,69.44283311839325
TWTR,Thu May 21 00:00:00 CEST 2015,47.419998,48.88704983908041
GOOG,Wed May 20 00:00:00 CEST 2015,47.580002,288.7237971462636
AAPL,Wed May 20 00:00:00 CEST 2015,47.580002,288.7237971462636
AMZN,Tue Mar 01 00:00:00 CET 2016,17.85,200.16255616328579
FB,Tue Mar 01 00:00:00 CET 2016,17.85,217.1503425896032
MSFT,Tue Mar 01 00:00:00 CET 2016,17.85,69.33398747890297
TWTR,Tue Mar 01 00:00:00 CET 2016,17.85,48.76858781679385
GOOG,Mon Feb 29 00:00:00 CET 2016,18.120001,288.508861644956
AAPL,Mon Feb 29 00:00:00 CET 2016,18.120001,288.508861644956
AMZN,Wed May 20 00:00:00 CEST 2015,47.580002,200.00796390982754
FB,Wed May 20 00:00:00 CEST 2015,47.580002,216.9186891188524
MSFT,Wed May 20 00:00:00 CEST 2015,47.580002,69.28818961473686
TWTR,Wed May 20 00:00:00 CEST 2015,47.580002,48.764068479087406
GOOG,Tue May 19 00:00:00 CEST 2015,47.580002,288.3176482642854
AAPL,Tue May 19 00:00:00 CEST 2015,47.580002,288.3176482642854
AMZN,Mon Feb 29 00:00:00 CET 2016,18.120001,199.8238667813763
FB,Mon Feb 29 00:00:00 CET 2016,18.120001,216.64747672032735
MSFT,Mon Feb 29 00:00:00 CET 2016,18.120001,69.18069342016808
TWTR,Mon Feb 29 00:00:00 CET 2016,18.120001,48.64799246590904
GOOG,Fri Feb 26 00:00:00 CET 2016,17.940001,288.1032330007927
AAPL,Fri Feb 26 00:00:00 CET 2016,17.940001,288.1032330007927
AMZN,Tue May 19 00:00:00 CEST 2015,47.580002,199.6699296076843
FB,Tue May 19 00:00:00 CEST 2015,47.580002,216.41713956130783
MSFT,Tue May 19 00:00:00 CEST 2015,47.580002,69.135408951782
TWTR,Tue May 19 00:00:00 CEST 2015,47.580002,48.6439623132075
GOOG,Mon May 18 00:00:00 CEST 2015,48.009998,287.9129847955623
AAPL,Mon May 18 00:00:00 CEST 2015,48.009998,287.9129847955623
AMZN,Fri Feb 26 00:00:00 CET 2016,17.940001,199.4863640232321
FB,Fri Feb 26 00:00:00 CET 2016,17.940001,216.1471026380952
MSFT,Fri Feb 26 00:00:00 CET 2016,17.940001,69.02830558786614
TWTR,Fri Feb 26 00:00:00 CET 2016,17.940001,48.528533887218
GOOG,Thu Feb 25 00:00:00 CET 2016,17.59,287.69895234520953
AAPL,Thu Feb 25 00:00:00 CET 2016,17.59,287.69895234520953
AMZN,Mon May 18 00:00:00 CEST 2015,48.009998,199.3335119888999
FB,Mon May 18 00:00:00 CEST 2015,48.009998,215.9186554850543
MSFT,Mon May 18 00:00:00 CEST 2015,48.009998,68.98442603131528
TWTR,Mon May 18 00:00:00 CEST 2015,48.009998,48.5265918052434
GOOG,Fri May 15 00:00:00 CEST 2015,48.299999,287.509554439082
AAPL,Fri May 15 00:00:00 CEST 2015,48.299999,287.509554439082
AMZN,Thu Feb 25 00:00:00 CET 2016,17.59,199.15030280342722
FB,Thu Feb 25 00:00:00 CET 2016,17.59,215.64955283175027
MSFT,Thu Feb 25 00:00:00 CET 2016,17.59,68.87735431041669
TWTR,Thu Feb 25 00:00:00 CET 2016,17.59,48.411156761193986
GOOG,Wed Feb 24 00:00:00 CET 2016,18.0,287.2965034079049
AAPL,Wed Feb 24 00:00:00 CET 2016,18.0,287.2965034079049
AMZN,Fri May 15 00:00:00 CEST 2015,48.299999,198.99838910372588
FB,Fri May 15 00:00:00 CEST 2015,48.299999,215.42279191869915
MSFT,Fri May 15 00:00:00 CEST 2015,48.299999,68.83457394594598
TWTR,Fri May 15 00:00:00 CEST 2015,48.299999,48.410743535315945
GOOG,Thu May 14 00:00:00 CEST 2015,48.720001,287.10805435387016
AAPL,Thu May 14 00:00:00 CEST 2015,48.720001,287.10805435387016
AMZN,Wed Feb 24 00:00:00 CET 2016,18.0,198.8162981690139
FB,Wed Feb 24 00:00:00 CET 2016,18.0,215.15564335047355
MSFT,Wed Feb 24 00:00:00 CET 2016,18.0,68.7291080248963
TWTR,Wed Feb 24 00:00:00 CET 2016,18.0,48.29811115185181
GOOG,Tue Feb 23 00:00:00 CET 2016,18.299999,286.8958932999208
AAPL,Tue Feb 23 00:00:00 CET 2016,18.299999,286.8958932999208
AMZN,Thu May 14 00:00:00 CEST 2015,48.720001,198.6654476190953
FB,Thu May 14 00:00:00 CEST 2015,48.720001,214.93073032027024
MSFT,Thu May 14 00:00:00 CEST 2015,48.720001,68.68768130227747
TWTR,Thu May 14 00:00:00 CEST 2015,48.720001,48.29966794095937
GOOG,Wed May 13 00:00:00 CEST 2015,47.630001,286.70719780126154
AAPL,Wed May 13 00:00:00 CEST 2015,47.630001,286.70719780126154
AMZN,Tue Feb 23 00:00:00 CET 2016,18.299999,198.4843578112448
FB,Tue Feb 23 00:00:00 CET 2016,18.299999,214.665371708502
MSFT,Tue Feb 23 00:00:00 CET 2016,18.299999,68.5835745206612
TWTR,Tue Feb 23 00:00:00 CET 2016,18.299999,48.189375040441135
GOOG,Mon Feb 22 00:00:00 CET 2016,18.299999,286.49568700630385
AAPL,Mon Feb 22 00:00:00 CET 2016,18.299999,286.49568700630385
AMZN,Wed May 13 00:00:00 CEST 2015,47.630001,198.3330495295886
FB,Wed May 13 00:00:00 CEST 2015,47.630001,214.4402566536388
MSFT,Wed May 13 00:00:00 CEST 2015,47.630001,68.5403712762887
TWTR,Wed May 13 00:00:00 CEST 2015,47.630001,48.187326051282014
GOOG,Tue May 12 00:00:00 CEST 2015,47.349998,286.3073833141729
AAPL,Tue May 12 00:00:00 CEST 2015,47.349998,286.3073833141729
AMZN,Mon Feb 22 00:00:00 CET 2016,18.299999,198.15265569138262
FB,Mon Feb 22 00:00:00 CET 2016,18.299999,214.1762724576043
MSFT,Mon Feb 22 00:00:00 CET 2016,18.299999,68.4369960246914
TWTR,Mon Feb 22 00:00:00 CET 2016,18.299999,48.07824821532843
GOOG,Fri Feb 19 00:00:00 CET 2016,18.309999,286.09652777970075
AAPL,Fri Feb 19 00:00:00 CET 2016,18.309999,286.09652777970075
AMZN,Tue May 12 00:00:00 CEST 2015,47.349998,198.00170208007992
FB,Tue May 12 00:00:00 CEST 2015,47.349998,213.952043594086
MSFT,Tue May 12 00:00:00 CEST 2015,47.349998,68.39369623408628
TWTR,Tue May 12 00:00:00 CEST 2015,47.349998,48.07560003272724
GOOG,Mon May 11 00:00:00 CEST 2015,47.369999,285.9088496910374
AAPL,Mon May 11 00:00:00 CEST 2015,47.369999,285.9088496910374
AMZN,Fri Feb 19 00:00:00 CET 2016,18.309999,197.82201037699983
FB,Fri Feb 19 00:00:00 CET 2016,18.309999,213.68943682281878
MSFT,Fri Feb 19 00:00:00 CET 2016,18.309999,68.29106570696725
AMZN,Mon May 11 00:00:00 CEST 2015,47.369999,197.67170866733247
TWTR,Fri Feb 19 00:00:00 CET 2016,18.309999,47.96775365217387
FB,Mon May 11 00:00:00 CEST 2015,47.369999,213.46648851474527
MSFT,Mon May 11 00:00:00 CEST 2015,47.369999,68.24828233946833
TWTR,Mon May 11 00:00:00 CEST 2015,47.369999,47.965595693140756
GOOG,Thu Feb 18 00:00:00 CET 2016,18.43,285.6987327627648
AAPL,Thu Feb 18 00:00:00 CET 2016,18.43,285.6987327627648
AMZN,Thu Feb 18 00:00:00 CET 2016,18.43,197.4928247265467
GOOG,Fri May 08 00:00:00 CEST 2015,FB47.75,,Thu Feb 18 00:00:00 CET 2016285.5119598171111
,18.43,213.20539549129848
AAPL,Fri May 08 00:00:00 CEST 2015,47.75,285.5119598171111
MSFT,Thu Feb 18 00:00:00 CET 2016,18.43,68.14661237551024
AMZN,Fri May 08 00:00:00 CEST 2015,47.75,197.3435297866399
TWTR,Thu Feb 18 00:00:00 CET 2016,18.43,47.85935254316543
FB,Fri May 08 00:00:00 CEST 2015,47.75,212.98419843850263
GOOG,Wed Feb 17 00:00:00 CET 2016,17.459999,285.30172298509774
MSFT,Fri May 08 00:00:00 CEST 2015,47.75,68.10507141344199
TWTR,Fri May 08 00:00:00 CEST 2015,47.75,47.85896059856627
AAPL,Wed Feb 17 00:00:00 CET 2016,17.459999,285.30172298509774
AMZN,Wed Feb 17 00:00:00 CET 2016,17.459999,197.16436292330658
GOOG,Thu May 07 00:00:00 CEST 2015,46.700001,285.1147310399684
FB,Wed Feb 17 00:00:00 CET 2016,17.459999,212.72315144325765
MSFT,Wed Feb 17 00:00:00 CET 2016,17.459999,68.00213427439027
AAPL,Thu May 07 00:00:00 CEST 2015,46.700001,285.1147310399684
TWTR,Wed Feb 17 00:00:00 CET 2016,17.459999,47.75039287857139
AMZN,Thu May 07 00:00:00 CEST 2015,46.700001,197.0146471402983
FBGOOG,,Thu May 07 00:00:00 CEST 2015,Tue Feb 16 00:00:00 CET 201646.700001,,16.360001,212.50178724266664
284.90427314643665
AAPL,Tue Feb 16 00:00:00 CET 2016,16.360001,284.90427314643665
MSFT,Thu May 07 00:00:00 CEST 2015,46.700001,67.95892507910753
AMZN,Tue Feb 16 00:00:00 CET 2016,16.360001,196.83506995725625
TWTR,Thu May 07 00:00:00 CEST 2015,46.700001,47.74665482918146
FB,Tue Feb 16 00:00:00 CET 2016,16.360001,212.240613093209
MSFT,Tue Feb 16 00:00:00 CET 2016,16.360001,67.8544738157895
GOOG,Wed May 06 00:00:00 CEST 2015,46.279999,284.7175561870107
TWTR,Tue Feb 16 00:00:00 CET 2016,16.360001,47.635354638297834
AAPL,Wed May 06 00:00:00 CEST 2015,46.279999,284.7175561870107
AMZN,Wed May 06 00:00:00 CEST 2015,46.279999,196.68556144587865
FB,Wed May 06 00:00:00 CEST 2015,46.279999,212.01992078723399
GOOG,Fri Feb 12 00:00:00 CET 2016,15.88,284.50736263252514
AAPL,Fri Feb 12 00:00:00 CET 2016,15.88,284.50736263252514
MSFT,Wed May 06 00:00:00 CEST 2015,46.279999,67.81088901818184
TWTR,Wed May 06 00:00:00 CEST 2015,46.279999,47.630565395759675
AMZN,Fri Feb 12 00:00:00 CET 2016,15.88,196.50619084920615
FB,GOOGFri Feb 12 00:00:00 CET 2016,,15.88,211.75944280478083
Tue May 05 00:00:00 CEST 2015,47.599998,284.322278753906
MSFT,Fri Feb 12 00:00:00 CET 2016,15.88,67.70618964516132
AAPL,Tue May 05 00:00:00 CEST 2015,47.599998,284.322278753906
TWTR,Fri Feb 12 00:00:00 CET 2016,15.88,47.518767630281644
AMZN,Tue May 05 00:00:00 CEST 2015,47.599998,196.3586128582753
FB,Tue May 05 00:00:00 CEST 2015,47.599998,211.54172470822274
GOOG,Thu Feb 11 00:00:00 CET 2016,14.31,284.11149633489435MSFT
,Tue May 05 00:00:00 CEST 2015,47.599998,67.66573453118714
AAPL,Thu Feb 11 00:00:00 CET 2016,14.31,284.11149633489435
TWTR,Tue May 05 00:00:00 CEST 2015,47.599998,47.51905264912276
AMZN,Thu Feb 11 00:00:00 CET 2016,14.31,196.1783667069305
FB,GOOG,Thu Feb 11 00:00:00 CET 2016,14.31,Mon May 04 00:00:00 CEST 2015211.2804906357615,
48.240002,283.92750920982814
MSFT,Thu Feb 11 00:00:00 CET 2016,14.31,67.55859450200805
AAPL,Mon May 04 00:00:00 CEST 2015,48.240002,283.92750920982814
TWTR,Thu Feb 11 00:00:00 CET 2016,14.31,47.402937080419534
AMZN,Mon May 04 00:00:00 CEST 2015,48.240002,196.03203795845675
FB,Mon May 04 00:00:00 CEST 2015,48.240002,211.06482861375656
GOOG,Wed Feb 10 00:00:00 CET 2016,14.98,283.7178852743567
AAPL,Wed Feb 10 00:00:00 CET 2016,14.98,283.7178852743567
MSFT,Mon May 04 00:00:00 CEST 2015,48.240002,67.51987988777556
TWTR,Mon May 04 00:00:00 CEST 2015,48.240002,47.40585368292678
AMZN,Wed Feb 10 00:00:00 CET 2016,14.98,195.8531327826085
FB,Wed Feb 10 00:00:00 CET 2016,14.98,210.80579977807128
GOOG,Fri May 01 00:00:00 CEST 2015,48.66,283.53481838551374
MSFT,Wed Feb 10 00:00:00 CET 2016,14.98,67.41480012800001
AAPL,Fri May 01 00:00:00 CEST 2015,48.66,TWTR283.53481838551374,
Wed Feb 10 00:00:00 CET 2016,14.98,47.2932639131944
AMZN,Fri May 01 00:00:00 CEST 2015,48.66,195.7078286041459
FB,Fri May 01 00:00:00 CEST 2015,48.66,210.5918871134564
GOOG,Tue Feb 09 00:00:00 CET 2016,14.4,283.32537494708146
MSFT,Fri May 01 00:00:00 CEST 2015,48.66,67.37736539720561
AAPL,Tue Feb 09 00:00:00 CET 2016,14.4,283.32537494708146
TWTR,Fri May 01 00:00:00 CEST 2015,48.66,47.297993103806185
AMZN,Tue Feb 09 00:00:00 CET 2016,14.4,195.52902403944753
FB,Tue Feb 09 00:00:00 CET 2016,14.4,210.3333997786561
GOOG,Thu Apr 30 00:00:00 CEST 2015,48.639999,283.1428824307929
AAPL,Thu Apr 30 00:00:00 CEST 2015,48.639999,283.1428824307929
MSFT,Tue Feb 09 00:00:00 CET 2016,14.4,67.27183279681277
AMZN,Thu Apr 30 00:00:00 CEST 2015,48.639999,195.38430578817716
TWTR,Tue Feb 09 00:00:00 CET 2016,14.4,47.184551748275815
FB,Thu Apr 30 00:00:00 CEST 2015,48.639999,210.12064530394733
MSFT,Thu Apr 30 00:00:00 CEST 2015,48.639999,67.23479137773363
GOOG,Mon Feb 08 00:00:00 CET 2016,14.9,282.9344575027193
TWTR,Thu Apr 30 00:00:00 CEST 2015,48.639999,47.189553285223326
AAPL,Mon Feb 08 00:00:00 CET 2016,14.9,282.9344575027193
GOOG,AMZN,Wed Apr 29 00:00:00 CEST 2015Mon Feb 08 00:00:00 CET 2016,,49.060001,14.9,282.7528779557451
195.20666375492107
AAPL,Wed Apr 29 00:00:00 CEST 2015,49.060001,282.7528779557451
FB,Mon Feb 08 00:00:00 CET 2016,14.9,209.86411357555843
AMZN,Wed Apr 29 00:00:00 CEST 2015,49.060001,195.0629600550637
MSFT,Mon Feb 08 00:00:00 CET 2016,14.9,67.13095250595241
FB,Wed Apr 29 00:00:00 CEST 2015,49.060001,209.6530845564304
TWTR,Mon Feb 08 00:00:00 CET 2016,14.9,47.078972623287626
MSFT,Wed Apr 29 00:00:00 CEST 2015,49.060001,67.09516844356438
TWTR,Wed Apr 29 00:00:00 CEST 2015,49.060001,47.08573381228664
GOOG,Fri Feb 05 00:00:00 CET 2016,15.72,282.5457151334365
AAPL,Fri Feb 05 00:00:00 CET 2016,15.72,282.5457151334365
AMZN,Fri Feb 05 00:00:00 CET 2016,15.72,194.88678818860492
FB,Fri Feb 05 00:00:00 CET 2016,15.72,209.39891275491476
MSFT,Fri Feb 05 00:00:00 CET 2016,15.72,66.9936364901186
TWTR,Fri Feb 05 00:00:00 CET 2016,15.72,46.9790476428571
GOOG,Tue Apr 28 00:00:00 CEST 2015,49.16,282.3647959744183
AAPL,Tue Apr 28 00:00:00 CEST 2015,49.16,282.3647959744183
AMZN,Tue Apr 28 00:00:00 CEST 2015,49.16,194.74377858292425
FB,Tue Apr 28 00:00:00 CEST 2015,49.16,209.18917595811516
MSFT,Tue Apr 28 00:00:00 CEST 2015,49.16,66.95846166469431
TWTR,Tue Apr 28 00:00:00 CEST 2015,49.16,46.98644070169487
GOOG,Thu Feb 04 00:00:00 CET 2016,16.91,282.1591764577844
AAPL,Thu Feb 04 00:00:00 CET 2016,16.91,282.1591764577844
AMZN,Thu Feb 04 00:00:00 CET 2016,16.91,194.5694317411763
FB,Thu Feb 04 00:00:00 CET 2016,16.91,208.93783063006532
MSFT,Thu Feb 04 00:00:00 CET 2016,16.91,66.85994107086618
TWTR,Thu Feb 04 00:00:00 CET 2016,16.91,46.884831104729685
GOOG,Mon Apr 27 00:00:00 CEST 2015,48.029999,281.9779619241483
AAPL,Mon Apr 27 00:00:00 CEST 2015,48.029999,281.9779619241483
AMZN,Mon Apr 27 00:00:00 CEST 2015,48.029999,194.42590634182156
FB,Mon Apr 27 00:00:00 CEST 2015,48.029999,208.72776818668402
MSFT,Mon Apr 27 00:00:00 CEST 2015,48.029999,66.8229470785855
TWTR,Mon Apr 27 00:00:00 CEST 2015,48.029999,46.88868688888884
GOOG,Wed Feb 03 00:00:00 CET 2016,16.559999,281.77268894431523
AAPL,Wed Feb 03 00:00:00 CET 2016,16.559999,281.77268894431523
AMZN,Wed Feb 03 00:00:00 CET 2016,16.559999,194.25186925048902
FB,Wed Feb 03 00:00:00 CET 2016,16.559999,208.47722350717075
MSFT,Wed Feb 03 00:00:00 CET 2016,16.559999,66.72439227843141
TWTR,Wed Feb 03 00:00:00 CET 2016,16.559999,46.786912768456325
GOOG,Fri Apr 24 00:00:00 CEST 2015,47.869999,281.5919295239564
AAPL,Fri Apr 24 00:00:00 CEST 2015,47.869999,281.5919295239564
AMZN,Fri Apr 24 00:00:00 CEST 2015,47.869999,194.10877846823047
FB,Fri Apr 24 00:00:00 CEST 2015,47.869999,208.268099516927
MSFT,Fri Apr 24 00:00:00 CEST 2015,47.869999,66.68749522700591
TWTR,Fri Apr 24 00:00:00 CEST 2015,47.869999,46.79053513043473
GOOG,Tue Feb 02 00:00:00 CET 2016,16.08,281.38690100694953
AAPL,Tue Feb 02 00:00:00 CET 2016,16.08,281.38690100694953
AMZN,Tue Feb 02 00:00:00 CET 2016,16.08,193.9349222392576
FB,Tue Feb 02 00:00:00 CET 2016,16.08,208.0181800117034
MSFT,Tue Feb 02 00:00:00 CET 2016,16.08,66.58865246289066
TWTR,Tue Feb 02 00:00:00 CET 2016,16.08,46.68816667999995
GOOG,Thu Apr 23 00:00:00 CEST 2015,43.34,281.2032228425923
AAPL,Thu Apr 23 00:00:00 CEST 2015,43.34,281.2032228425923
AMZN,Thu Apr 23 00:00:00 CEST 2015,43.34,193.7880003639022
FB,Thu Apr 23 00:00:00 CEST 2015,43.34,207.80431224545444
MSFT,Thu Apr 23 00:00:00 CEST 2015,43.34,66.54333345224175
TWTR,Thu Apr 23 00:00:00 CEST 2015,43.34,46.677043202657764
GOOG,Mon Feb 01 00:00:00 CET 2016,17.91,281.00022112875837
AAPL,Mon Feb 01 00:00:00 CET 2016,17.91,281.00022112875837
AMZN,Mon Feb 01 00:00:00 CET 2016,17.91,193.61657931091597
FB,Mon Feb 01 00:00:00 CET 2016,17.91,207.55801612062248
MSFT,Mon Feb 01 00:00:00 CET 2016,17.91,66.44871607198448
TWTR,Mon Feb 01 00:00:00 CET 2016,17.91,46.581788092715186
GOOG,Wed Apr 22 00:00:00 CEST 2015,42.990002,280.81685424191033
AAPL,Wed Apr 22 00:00:00 CEST 2015,42.990002,280.81685424191033
AMZN,Wed Apr 22 00:00:00 CEST 2015,42.990002,193.46991273125587
FB,Wed Apr 22 00:00:00 CEST 2015,42.990002,207.34484511787556
MSFT,Wed Apr 22 00:00:00 CEST 2015,42.990002,66.40316517087382
TWTR,Wed Apr 22 00:00:00 CEST 2015,42.990002,46.56993401320128
GOOG,Fri Jan 29 00:00:00 CET 2016,16.799999,280.6136080100074
AAPL,Fri Jan 29 00:00:00 CET 2016,16.799999,280.6136080100074
AMZN,Fri Jan 29 00:00:00 CET 2016,16.799999,193.29805483852118
FB,Fri Jan 29 00:00:00 CET 2016,16.799999,207.09834467011635
MSFT,Fri Jan 29 00:00:00 CET 2016,16.799999,66.30703500387601
TWTR,Fri Jan 29 00:00:00 CET 2016,16.799999,46.472006595394696
GOOG,Tue Apr 21 00:00:00 CEST 2015,42.639999,280.430551387692
AAPL,Tue Apr 21 00:00:00 CEST 2015,42.639999,280.430551387692
AMZN,Tue Apr 21 00:00:00 CEST 2015,42.639999,193.15164273372187
FB,Tue Apr 21 00:00:00 CEST 2015,42.639999,206.88586618733845
MSFT,Tue Apr 21 00:00:00 CEST 2015,42.639999,66.26125737137335
TWTR,Tue Apr 21 00:00:00 CEST 2015,42.639999,46.45944263606553
GOOG,Thu Jan 28 00:00:00 CET 2016,16.49,280.22767625211344
AAPL,Thu Jan 28 00:00:00 CET 2016,16.49,280.22767625211344
AMZN,Thu Jan 28 00:00:00 CET 2016,16.49,192.98012657572795
FB,Thu Jan 28 00:00:00 CET 2016,16.49,206.6401941019354
MSFT,Thu Jan 28 00:00:00 CET 2016,16.49,66.1651738629344
TWTR,Thu Jan 28 00:00:00 CET 2016,16.49,46.361503281045714
GOOG,Mon Apr 20 00:00:00 CEST 2015,42.91,280.0454046113668
AAPL,Mon Apr 20 00:00:00 CEST 2015,42.91,280.0454046113668
AMZN,Mon Apr 20 00:00:00 CEST 2015,42.91,192.83456874199786
FB,Mon Apr 20 00:00:00 CEST 2015,42.91,206.42920158376282
MSFT,Mon Apr 20 00:00:00 CEST 2015,42.91,66.12036620616574
TWTR,Mon Apr 20 00:00:00 CEST 2015,42.91,46.350260599348495
GOOG,Wed Jan 27 00:00:00 CET 2016,16.780001,279.84335902148854
AAPL,Wed Jan 27 00:00:00 CET 2016,16.780001,279.84335902148854
AMZN,Wed Jan 27 00:00:00 CET 2016,16.780001,192.66397323061994
FB,Wed Jan 27 00:00:00 CET 2016,16.780001,206.18512281853276
MSFT,Wed Jan 27 00:00:00 CET 2016,16.780001,66.02548088846157
TWTR,Wed Jan 27 00:00:00 CET 2016,16.780001,46.25425326298697
GOOG,Fri Apr 17 00:00:00 CEST 2015,41.619999,279.66067239570515
AAPL,Fri Apr 17 00:00:00 CEST 2015,41.619999,279.66067239570515
AMZN,Fri Apr 17 00:00:00 CEST 2015,41.619999,192.5177544753144
FB,Fri Apr 17 00:00:00 CEST 2015,41.619999,205.97359952313616
MSFT,Fri Apr 17 00:00:00 CEST 2015,41.619999,65.97863735316703
TWTR,Fri Apr 17 00:00:00 CEST 2015,41.619999,46.239255676375365
GOOG,Tue Jan 26 00:00:00 CET 2016,17.01,279.45940751264334
AAPL,Tue Jan 26 00:00:00 CET 2016,17.01,279.45940751264334
AMZN,Tue Jan 26 00:00:00 CET 2016,17.01,192.3480177688586
FB,Tue Jan 26 00:00:00 CET 2016,17.01,205.73102750834397
MSFT,Tue Jan 26 00:00:00 CET 2016,17.01,65.88482770306518
TWTR,Tue Jan 26 00:00:00 CET 2016,17.01,46.14496775483867
GOOG,Thu Apr 16 00:00:00 CEST 2015,42.16,279.27770811944833
AAPL,Thu Apr 16 00:00:00 CEST 2015,42.16,279.27770811944833
AMZN,Thu Apr 16 00:00:00 CEST 2015,42.16,192.20290857294665
FB,Thu Apr 16 00:00:00 CEST 2015,42.16,205.52132106282045
MSFT,Thu Apr 16 00:00:00 CEST 2015,42.16,65.83946474378591
TWTR,Thu Apr 16 00:00:00 CEST 2015,42.16,46.13215435369771
GOOG,Mon Jan 25 00:00:00 CET 2016,17.02,279.0770518775819
AAPL,Mon Jan 25 00:00:00 CET 2016,17.02,279.0770518775819
AMZN,Mon Jan 25 00:00:00 CET 2016,17.02,192.03381310135114
FB,Mon Jan 25 00:00:00 CET 2016,17.02,205.27996213700376
MSFT,Mon Jan 25 00:00:00 CET 2016,17.02,65.74629782633593
TWTR,Mon Jan 25 00:00:00 CET 2016,17.02,46.03884616666663
GOOG,Wed Apr 15 00:00:00 CEST 2015,42.259998,278.8959990840975
AAPL,Wed Apr 15 00:00:00 CEST 2015,42.259998,278.8959990840975
AMZN,Wed Apr 15 00:00:00 CEST 2015,42.259998,191.88938319286382
FB,Wed Apr 15 00:00:00 CEST 2015,42.259998,205.0714967097186
MSFT,Wed Apr 15 00:00:00 CEST 2015,42.259998,65.7015620171429
TWTR,Wed Apr 15 00:00:00 CEST 2015,42.259998,46.02677316932903
GOOG,Fri Jan 22 00:00:00 CET 2016,17.84,278.6965674576009
AAPL,Fri Jan 22 00:00:00 CET 2016,17.84,278.6965674576009
AMZN,Fri Jan 22 00:00:00 CET 2016,17.84,191.72170555973003
FB,Fri Jan 22 00:00:00 CET 2016,17.84,204.83237602426556
MSFT,Fri Jan 22 00:00:00 CET 2016,17.84,65.61057045437266
TWTR,Fri Jan 22 00:00:00 CET 2016,17.84,45.93700637579614
GOOG,Tue Apr 14 00:00:00 CEST 2015,41.650002,278.5156158809157
AAPL,Tue Apr 14 00:00:00 CEST 2015,41.650002,278.5156158809157
AMZN,Tue Apr 14 00:00:00 CEST 2015,41.650002,191.57726696150124
FB,Tue Apr 14 00:00:00 CEST 2015,41.650002,204.62423524107135
MSFT,Tue Apr 14 00:00:00 CEST 2015,41.650002,65.56510448007595
TWTR,Tue Apr 14 00:00:00 CEST 2015,41.650002,45.9233968380952
