GOOG,date,closing,avg
GOOG,Fri Jan 15 00:00:00 CET 2016,94.970001,390.04128731232487
GOOG,Tue Feb 09 00:00:00 CET 2016,49.279999,389.56469809790207
GOOG,Mon Sep 14 00:00:00 CEST 2015,521.380005,389.7487976885474
GOOG,Fri Jun 19 00:00:00 CEST 2015,126.599998,389.38178402092046
GOOG,Tue Mar 01 00:00:00 CET 2016,17.85,388.8643302827297
GOOG,Thu Jan 14 00:00:00 CET 2016,98.370003,388.4603047927677
GOOG,Mon Feb 08 00:00:00 CET 2016,49.41,387.9894015916666
GOOG,Fri Sep 11 00:00:00 CEST 2015,529.440002,388.18558827739247
GOOG,Thu Jun 18 00:00:00 CEST 2015,127.879997,387.82505421745145
GOOG,Mon Feb 29 00:00:00 CET 2016,18.120001,387.3137055961272
GOOG,Wed Jan 13 00:00:00 CET 2016,95.440002,386.91056512154694
GOOG,Fri Feb 05 00:00:00 CET 2016,50.16,386.4460815834482
GOOG,Thu Sep 10 00:00:00 CEST 2015,522.23999,386.6331255344352
GOOG,Wed Jun 17 00:00:00 CEST 2015,127.300003,386.27640872214573
GOOG,Fri Feb 26 00:00:00 CET 2016,17.940001,385.7704521181318
GOOG,Tue Jan 12 00:00:00 CET 2016,99.370003,385.37758456104245
GOOG,Thu Feb 04 00:00:00 CET 2016,52.0,384.9209029383561
GOOG,Wed Sep 09 00:00:00 CEST 2015,516.890015,385.10143523939803
GOOG,Tue Jun 16 00:00:00 CEST 2015,127.599998,384.7496573196721
GOOG,Thu Feb 25 00:00:00 CET 2016,17.59,384.2487573778991
GOOG,Mon Jan 11 00:00:00 CET 2016,97.510002,383.8581051226159
GOOG,Wed Feb 03 00:00:00 CET 2016,52.16,383.4068151836735
GOOG,Tue Sep 08 00:00:00 CEST 2015,517.539978,383.58906132880435
GOOG,Mon Jun 15 00:00:00 CEST 2015,126.919998,383.2407993704207
GOOG,Wed Feb 24 00:00:00 CET 2016,18.0,382.74589313821144
GOOG,Fri Jan 08 00:00:00 CET 2016,97.330002,382.3596740703654
GOOG,Tue Feb 02 00:00:00 CET 2016,53.0,381.91459342972973
GOOG,Fri Sep 04 00:00:00 CEST 2015,499.0,382.0726034251012
GOOG,Fri Jun 12 00:00:00 CEST 2015,127.169998,381.7290689164421
GOOG,Tue Feb 23 00:00:00 CET 2016,18.299999,381.2399315410498
GOOG,Thu Jan 07 00:00:00 CET 2016,97.919998,380.85912517876346
GOOG,Mon Feb 01 00:00:00 CET 2016,54.709999,380.4213411167786
GOOG,Thu Sep 03 00:00:00 CEST 2015,504.720001,380.5879613042896
GOOG,Thu Jun 11 00:00:00 CEST 2015,128.589996,380.25061463052214
GOOG,Mon Feb 22 00:00:00 CET 2016,18.299999,379.7667234331551
GOOG,Wed Jan 06 00:00:00 CET 2016,102.970001,379.3971683965287
GOOG,Fri Jan 29 00:00:00 CET 2016,55.09,378.9647588386667
GOOG,Wed Sep 02 00:00:00 CEST 2015,510.549988,379.13997219307595
GOOG,Wed Jun 10 00:00:00 CEST 2015,128.880005,378.80717968351064
GOOG,Fri Feb 19 00:00:00 CET 2016,18.309999,378.32843176759627
GOOG,Tue Jan 05 00:00:00 CET 2016,102.730003,377.96291661007956
GOOG,Thu Jan 28 00:00:00 CET 2016,52.060001,377.5312571192053
GOOG,Tue Sep 01 00:00:00 CEST 2015,496.540009,377.6886761031746
GOOG,Thu Feb 18 00:00:00 CET 2016,18.43,377.2140939682959
GOOG,Tue Jun 09 00:00:00 CEST 2015,127.419998,376.8845503060686
GOOG,Mon Jan 04 00:00:00 CET 2016,102.220001,376.5226734295125
GOOG,Wed Jan 27 00:00:00 CET 2016,51.220001,376.0946435973684
GOOG,Mon Aug 31 00:00:00 CEST 2015,512.890015,376.27440098423125
GOOG,Wed Feb 17 00:00:00 CET 2016,17.459999,375.8035159422572
GOOG,Mon Jun 08 00:00:00 CEST 2015,127.800003,375.4784785727392
GOOG,Thu Dec 31 00:00:00 CET 2015,104.660004,375.1240041295812
GOOG,Tue Jan 26 00:00:00 CET 2016,52.169998,374.7018420300654
GOOG,Fri Aug 28 00:00:00 CEST 2015,518.01001,374.88892841122725
GOOG,Tue Feb 16 00:00:00 CET 2016,16.360001,374.4214852203391
GOOG,Fri Jun 05 00:00:00 CEST 2015,128.649994,374.10147025781254
GOOG,Wed Dec 30 00:00:00 CET 2015,106.220001,373.75311984265284
GOOG,Mon Jan 25 00:00:00 CET 2016,51.790001,373.3349859220779
GOOG,Thu Aug 27 00:00:00 CEST 2015,518.369995,373.5230987743191
GOOG,Fri Feb 12 00:00:00 CET 2016,15.88,373.05983051165805
GOOG,Thu Jun 04 00:00:00 CEST 2015,129.360001,372.7445655316947
GOOG,Tue Dec 29 00:00:00 CET 2015,107.260002,372.4015622196383
GOOG,Fri Jan 22 00:00:00 CET 2016,52.290001,371.988515043871
GOOG,Wed Aug 26 00:00:00 CEST 2015,500.769989,372.1544705515464
GOOG,Thu Feb 11 00:00:00 CET 2016,14.31,371.6939242574003
GOOG,Wed Jun 03 00:00:00 CEST 2015,130.119995,371.3834179215939
GOOG,Mon Dec 28 00:00:00 CET 2015,105.93,371.04265615276
GOOG,Thu Jan 21 00:00:00 CET 2016,50.48,370.6316783884616
GOOG,Tue Aug 25 00:00:00 CEST 2015,466.369995,370.75426266069144
GOOG,Wed Feb 10 00:00:00 CET 2016,14.98,370.29930836061385
GOOG,Tue Jun 02 00:00:00 CEST 2015,129.960007,369.99236161558116
GOOG,Thu Dec 24 00:00:00 CET 2015,105.019997,369.6543866607143
GOOG,Wed Jan 20 00:00:00 CET 2016,50.790001,369.2481899910828
GOOG,Mon Aug 24 00:00:00 CEST 2015,463.369995,369.36793783460564
GOOG,Tue Feb 09 00:00:00 CET 2016,14.4,368.91689852350703
GOOG,Mon Jun 01 00:00:00 CEST 2015,130.539993,368.61438976015233
GOOG,Wed Dec 23 00:00:00 CET 2015,104.629997,368.27980878073515
GOOG,Tue Jan 19 00:00:00 CET 2016,50.560001,367.87763180886077
GOOG,Fri Aug 21 00:00:00 CEST 2015,494.470001,368.0376727307206
GOOG,Mon Feb 08 00:00:00 CET 2016,14.9,367.5917918308081
GOOG,Fri May 29 00:00:00 CEST 2015,130.279999,367.2925335800757
GOOG,Tue Dec 22 00:00:00 CET 2015,105.510002,366.9628326586903
GOOG,Fri Jan 15 00:00:00 CET 2016,50.990002,366.5653825572328
GOOG,Thu Aug 20 00:00:00 CEST 2015,515.780029,366.7528381432162
GOOG,Fri Feb 05 00:00:00 CET 2016,15.72,366.31239543538277
GOOG,Thu May 28 00:00:00 CEST 2015,131.779999,366.0184951892232
GOOG,Mon Dec 21 00:00:00 CET 2015,104.769997,365.6915258548186
GOOG,Thu Jan 14 00:00:00 CET 2016,53.110001,365.30079894875007
GOOG,Wed Aug 19 00:00:00 CEST 2015,532.919983,365.5100613508116
GOOG,Thu Feb 04 00:00:00 CET 2016,16.91,365.0753979326684
GOOG,Wed May 27 00:00:00 CEST 2015,132.039993,364.78519194894153
GOOG,Fri Dec 18 00:00:00 CET 2015,104.040001,364.4608820099503
GOOG,Wed Jan 13 00:00:00 CET 2016,51.639999,364.0722846397516
GOOG,Tue Aug 18 00:00:00 CEST 2015,535.02002,364.28437860421843
GOOG,Wed Feb 03 00:00:00 CET 2016,16.559999,363.8534933754647
GOOG,Tue May 26 00:00:00 CEST 2015,129.619995,363.56360043193075
GOOG,Thu Dec 17 00:00:00 CET 2015,106.220001,363.2454995673672
GOOG,Tue Jan 12 00:00:00 CET 2016,52.779999,362.862208825926
GOOG,Mon Aug 17 00:00:00 CEST 2015,535.219971,363.074733810111
GOOG,Tue Feb 02 00:00:00 CET 2016,16.08,362.6474003940887
GOOG,Fri May 22 00:00:00 CEST 2015,132.539993,362.36436545264456
GOOG,Wed Dec 16 00:00:00 CET 2015,106.790001,362.05039203194104
GOOG,Mon Jan 11 00:00:00 CET 2016,52.299999,361.6703302
GOOG,Fri Aug 14 00:00:00 CEST 2015,531.52002,361.87847932965684
GOOG,Mon Feb 01 00:00:00 CET 2016,17.91,361.45746527906977
GOOG,Thu May 21 00:00:00 CEST 2015,131.389999,361.17620920782394
GOOG,Tue Dec 15 00:00:00 CET 2015,104.550003,360.8628682967033
GOOG,Fri Jan 08 00:00:00 CET 2016,52.330002,360.4866087036585
GOOG,Thu Aug 13 00:00:00 CEST 2015,529.659973,360.69266639464064
GOOG,Fri Jan 29 00:00:00 CET 2016,16.799999,360.2743054854014
GOOG,Wed May 20 00:00:00 CEST 2015,130.059998,359.99457971688935
GOOG,Mon Dec 14 00:00:00 CET 2015,104.660004,359.6847076589805
GOOG,Thu Jan 07 00:00:00 CET 2016,52.169998,359.3119625563636
GOOG,Wed Aug 12 00:00:00 CEST 2015,525.909973,359.51365506295394
GOOG,Thu Jan 28 00:00:00 CET 2016,16.49,359.0988743434099
GOOG,Tue May 19 00:00:00 CEST 2015,130.070007,358.8222694311594
GOOG,Fri Dec 11 00:00:00 CET 2015,102.120003,358.51261651628465
GOOG,Wed Jan 06 00:00:00 CET 2016,54.049999,358.1457940855421
GOOG,Tue Aug 11 00:00:00 CEST 2015,527.460022,358.3495416522262
GOOG,Wed Jan 27 00:00:00 CET 2016,16.780001,357.93900133894226
GOOG,Mon May 18 00:00:00 CEST 2015,130.190002,357.66559317647057
GOOG,Thu Dec 10 00:00:00 CET 2015,105.419998,357.3631404244604
GOOG,Tue Jan 05 00:00:00 CET 2016,55.049999,357.0010887580838
GOOG,Mon Aug 10 00:00:00 CEST 2015,524.0,357.20084822129184
GOOG,Tue Jan 26 00:00:00 CET 2016,17.01,356.79440754241335
GOOG,Fri May 15 00:00:00 CEST 2015,128.770004,356.522302048926
GOOG,Wed Dec 09 00:00:00 CET 2015,104.599998,356.22203708581645
GOOG,Mon Jan 04 00:00:00 CET 2016,54.799999,355.86320132619045
GOOG,Fri Aug 07 00:00:00 CEST 2015,522.619995,356.06148526634956
GOOG,Mon Jan 25 00:00:00 CET 2016,17.02,355.65882316983374
GOOG,Thu May 14 00:00:00 CEST 2015,128.949997,355.38989217793596
GOOG,Tue Dec 08 00:00:00 CET 2015,106.489998,355.09498709004737
GOOG,Thu Dec 31 00:00:00 CET 2015,55.48,354.74041314082837
GOOG,Thu Aug 06 00:00:00 CEST 2015,529.460022,354.946937501182
GOOG,Fri Jan 22 00:00:00 CET 2016,17.84,354.54893639433294
GOOG,Wed May 13 00:00:00 CEST 2015,126.010002,354.2794329339623
GOOG,Mon Dec 07 00:00:00 CET 2015,105.610001,353.9865360765607
GOOG,Wed Dec 30 00:00:00 CET 2015,56.310001,353.6363283882353
GOOG,Wed Aug 05 00:00:00 CEST 2015,537.01001,353.85180862514693
GOOG,Thu Jan 21 00:00:00 CET 2016,17.83,353.457416830986
GOOG,Tue May 12 00:00:00 CEST 2015,125.870003,353.19060860844087
GOOG,Fri Dec 04 00:00:00 CET 2015,106.18,352.9013690199064
GOOG,Tue Dec 29 00:00:00 CET 2015,56.549999,352.5547592304094
GOOG,Tue Aug 04 00:00:00 CEST 2015,531.900024,352.76427472663556
GOOG,Wed Jan 20 00:00:00 CET 2016,17.379999,352.3729278471412
GOOG,Mon May 11 00:00:00 CEST 2015,126.32,352.10946289627043
GOOG,Thu Dec 03 00:00:00 CET 2015,104.379997,351.82107003725264
GOOG,Mon Dec 28 00:00:00 CET 2015,55.950001,351.47703391046514
GOOG,Mon Aug 03 00:00:00 CEST 2015,535.030029,351.6902197351917
GOOG,Tue Jan 19 00:00:00 CET 2016,16.690001,351.30158839095134
GOOG,Fri May 08 00:00:00 CEST 2015,127.620003,351.042397677868
GOOG,Wed Dec 02 00:00:00 CET 2015,106.07,350.7588648101853
GOOG,Thu Dec 24 00:00:00 CET 2015,55.669998,350.4177216115608
GOOG,Fri Jul 31 00:00:00 CEST 2015,536.150024,350.6321930923788
GOOG,Fri Jan 15 00:00:00 CET 2016,17.940001,350.24846507381784
GOOG,Thu May 07 00:00:00 CEST 2015,125.260002,349.98926177534577
GOOG,Tue Dec 01 00:00:00 CET 2015,107.120003,349.70978046490234
GOOG,Wed Dec 23 00:00:00 CET 2015,55.82,349.37197611954036
GOOG,Thu Jul 30 00:00:00 CEST 2015,536.76001,349.58711737543075
GOOG,Thu Jan 14 00:00:00 CET 2016,19.0,349.2080037087158
GOOG,Wed May 06 00:00:00 CEST 2015,125.010002,348.9511904192442
GOOG,Mon Nov 30 00:00:00 CET 2015,104.239998,348.6712004965677
GOOG,Tue Dec 22 00:00:00 CET 2015,55.349998,348.3359762651431
GOOG,Wed Jul 29 00:00:00 CEST 2015,529.0,348.54221373516003
GOOG,Wed Jan 13 00:00:00 CET 2016,18.68,348.16608806385426
GOOG,Tue May 05 00:00:00 CEST 2015,125.800003,347.91282373006857
GOOG,Fri Nov 27 00:00:00 CET 2015,105.449997,347.6369843367465
GOOG,Mon Dec 21 00:00:00 CET 2015,54.830002,347.3042491295456
GOOG,Tue Jul 28 00:00:00 CEST 2015,526.030029,347.5071160760501
GOOG,Tue Jan 12 00:00:00 CET 2016,19.620001,347.13536197732446
GOOG,Mon May 04 00:00:00 CEST 2015,128.699997,346.88798330804093
GOOG,Wed Nov 25 00:00:00 CET 2015,105.410004,346.6148181730771
GOOG,Fri Dec 18 00:00:00 CET 2015,54.130001,346.28432685423746
GOOG,Mon Jul 27 00:00:00 CEST 2015,531.409973,346.49327227878126
GOOG,Mon Jan 11 00:00:00 CET 2016,19.65,346.1247905738446
GOOG,Fri May 01 00:00:00 CEST 2015,128.949997,345.88022436486506
GOOG,Tue Nov 24 00:00:00 CET 2015,105.739998,345.6101003757032
GOOG,Thu Dec 17 00:00:00 CET 2015,55.700001,345.28435869101145
GOOG,Fri Jul 24 00:00:00 CEST 2015,529.419983,345.49102044668933
GOOG,Fri Jan 08 00:00:00 CET 2016,19.98,345.12609777802714
GOOG,Thu Apr 30 00:00:00 CEST 2015,125.150002,344.87976396416593
GOOG,Mon Nov 23 00:00:00 CET 2015,106.949997,344.61362328523506
GOOG,Wed Dec 16 00:00:00 CET 2015,56.130001,344.29129521564266
GOOG,Thu Jul 23 00:00:00 CEST 2015,482.179993,344.4451888515627
GOOG,Thu Jan 07 00:00:00 CET 2016,20.26,344.0837783846156
GOOG,Wed Apr 29 00:00:00 CEST 2015,128.639999,343.84386326280645
GOOG,Fri Nov 20 00:00:00 CET 2015,107.32,343.5807666407121
GOOG,Tue Dec 15 00:00:00 CET 2015,55.200001,343.260343567778
GOOG,Wed Jul 22 00:00:00 CEST 2015,488.269989,343.4212865704775
GOOG,Wed Jan 06 00:00:00 CET 2016,21.389999,343.06426740465656
GOOG,Tue Apr 28 00:00:00 CEST 2015,130.559998,342.8289359878186
GOOG,Thu Nov 19 00:00:00 CET 2015,106.260002,342.56724468915957
GOOG,Mon Dec 14 00:00:00 CET 2015,55.139999,342.2496455226522
GOOG,Tue Jul 21 00:00:00 CEST 2015,488.0,342.4105178785874
GOOG,Tue Jan 05 00:00:00 CET 2016,21.92,342.0571655986772
GOOG,Mon Apr 27 00:00:00 CEST 2015,132.649994,341.82654096035265
GOOG,Wed Nov 18 00:00:00 CET 2015,107.769997,341.56905301320154
GOOG,Fri Dec 11 00:00:00 CET 2015,54.060001,341.2531090000002
GOOG,Mon Jul 20 00:00:00 CEST 2015,488.100006,341.41430208122966
GOOG,Mon Jan 04 00:00:00 CET 2016,22.559999,341.06468113486864
GOOG,Fri Apr 24 00:00:00 CEST 2015,130.279999,340.833810727273
GOOG,Tue Nov 17 00:00:00 CET 2015,105.129997,340.575929092998
GOOG,Thu Dec 10 00:00:00 CET 2015,55.27,340.2641193344265
GOOG,Fri Jul 17 00:00:00 CEST 2015,483.01001,340.41995545960725
GOOG,Thu Dec 31 00:00:00 CET 2015,23.139999,340.0739576881137
GOOG,Thu Apr 23 00:00:00 CEST 2015,129.669998,339.8447594749459
GOOG,Mon Nov 16 00:00:00 CET 2015,104.040001,339.58817105440727
GOOG,Wed Dec 09 00:00:00 CET 2015,54.98,339.2788143467394
GOOG,Thu Jul 16 00:00:00 CEST 2015,475.480011,339.42669838219354
GOOG,Wed Dec 30 00:00:00 CET 2015,22.23,339.08266725596553
GOOG,Wed Apr 22 00:00:00 CEST 2015,128.619995,338.85464702600245
GOOG,Fri Nov 13 00:00:00 CET 2015,103.949997,338.600421214286
GOOG,Tue Dec 08 00:00:00 CET 2015,55.790001,338.29468021945974
GOOG,Wed Jul 15 00:00:00 CEST 2015,461.190002,338.4273965496763
GOOG,Tue Dec 29 00:00:00 CET 2015,22.469999,338.0865579331179
GOOG,Tue Apr 21 00:00:00 CEST 2015,126.910004,337.8589969913796
GOOG,Thu Nov 12 00:00:00 CET 2015,108.019997,337.6115922551133
GOOG,Mon Dec 07 00:00:00 CET 2015,55.810001,337.30857979139813
GOOG,Tue Jul 14 00:00:00 CEST 2015,465.570007,337.44634716756207
GOOG,Mon Dec 28 00:00:00 CET 2015,22.530001,337.10845409227494
GOOG,Mon Apr 20 00:00:00 CEST 2015,127.599998,336.8839005487677
GOOG,Wed Nov 11 00:00:00 CET 2015,109.010002,336.63992421199174
GOOG,Fri Dec 04 00:00:00 CET 2015,55.91,336.3396783037436
GOOG,Mon Jul 13 00:00:00 CEST 2015,455.570007,336.4670611335473
GOOG,Thu Dec 24 00:00:00 CET 2015,22.969999,336.1324858271081
GOOG,Fri Apr 17 00:00:00 CEST 2015,124.75,335.90713136460585
GOOG,Tue Nov 10 00:00:00 CET 2015,107.910004,335.66432292225807
GOOG,Thu Dec 03 00:00:00 CET 2015,54.200001,335.3648927925535
GOOG,Fri Jul 10 00:00:00 CEST 2015,443.51001,335.4798185281619
GOOG,Wed Dec 23 00:00:00 CET 2015,22.67,335.1477486571129
GOOG,Thu Apr 16 00:00:00 CEST 2015,126.169998,334.92613916542984
GOOG,Mon Nov 09 00:00:00 CET 2015,106.489998,334.6841517277546
GOOG,Wed Dec 02 00:00:00 CET 2015,55.209999,334.3884118835983
GOOG,Thu Jul 09 00:00:00 CEST 2015,434.390015,334.4941218234676
GOOG,Tue Dec 22 00:00:00 CET 2015,22.559999,334.1647299303066
GOOG,Wed Apr 15 00:00:00 CEST 2015,126.779999,333.9459696656122
GOOG,Fri Nov 06 00:00:00 CET 2015,107.099998,333.70693281454203
GOOG,Tue Dec 01 00:00:00 CET 2015,55.220001,333.4137886757899
GOOG,Wed Jul 08 00:00:00 CEST 2015,429.700012,333.51503601892784
GOOG,Mon Dec 21 00:00:00 CET 2015,22.139999,333.1879614002105
GOOG,Tue Apr 14 00:00:00 CEST 2015,126.300003,332.9708701532008
GOOG,Thu Nov 05 00:00:00 CET 2015,108.760002,332.73584827882644
GOOG,Mon Nov 30 00:00:00 CET 2015,54.349998,332.4443447706811
GOOG,Tue Jul 07 00:00:00 CEST 2015,436.720001,332.55341972489583
GOOG,Fri Dec 18 00:00:00 CET 2015,22.99,332.2299469770119
GOOG,Mon Apr 13 00:00:00 CEST 2015,126.849998,332.01556289666013
GOOG,Wed Nov 04 00:00:00 CET 2015,103.940002,331.77773645151245
GOOG,Fri Nov 27 00:00:00 CET 2015,53.93,331.4883117260421
GOOG,Mon Jul 06 00:00:00 CEST 2015,436.040009,331.59710641623354
GOOG,Thu Dec 17 00:00:00 CET 2015,23.309999,331.27664164760955
GOOG,Fri Apr 10 00:00:00 CEST 2015,127.099998,331.0646202108
GOOG,Tue Nov 03 00:00:00 CET 2015,102.580002,330.8276029719921
GOOG,Wed Nov 25 00:00:00 CET 2015,53.689999,330.5404137450781
GOOG,Thu Jul 02 00:00:00 CEST 2015,437.709991,330.65135533643934
GOOG,Wed Dec 16 00:00:00 CET 2015,24.299999,330.3345493836612
GOOG,Thu Apr 09 00:00:00 CEST 2015,126.559998,330.12403848347145
GOOG,Mon Nov 02 00:00:00 CET 2015,103.309998,329.88996826625424
GOOG,Tue Nov 24 00:00:00 CET 2015,54.25,329.6058033505158
GOOG,Wed Jul 01 00:00:00 CEST 2015,437.390015,329.7168066580848
GOOG,Tue Dec 15 00:00:00 CET 2015,23.950001,329.40223175514444
GOOG,Wed Apr 08 00:00:00 CEST 2015,125.599998,329.1927741664958
GOOG,Fri Oct 30 00:00:00 CET 2015,101.970001,328.9594858983577
GOOG,Mon Nov 23 00:00:00 CET 2015,54.189999,328.6776710400004
GOOG,Tue Jun 30 00:00:00 CEST 2015,434.089996,328.78567547131183
GOOG,Mon Dec 14 00:00:00 CET 2015,24.92,328.4746563561928
GOOG,Tue Apr 07 00:00:00 CEST 2015,126.010002,328.26763728220897
GOOG,Thu Oct 29 00:00:00 CET 2015,104.879997,328.039457874362
GOOG,Fri Nov 20 00:00:00 CET 2015,54.189999,327.76001965102074
GOOG,Mon Jun 29 00:00:00 CEST 2015,429.859985,327.864097087666
GOOG,Fri Dec 11 00:00:00 CET 2015,24.84,327.55551857739346
GOOG,Wed Oct 28 00:00:00 CET 2015,104.199997,327.32830034588034
GOOG,Thu Nov 19 00:00:00 CET 2015,53.939999,327.05046670630117
GOOG,Fri Jun 26 00:00:00 CEST 2015,438.100006,327.1632073553303
GOOG,Thu Dec 10 00:00:00 CET 2015,25.91,326.8576767190673
GOOG,Tue Oct 27 00:00:00 CET 2015,103.699997,326.631579779129
GOOG,Wed Nov 18 00:00:00 CET 2015,53.849998,326.3554850607291
GOOG,Thu Jun 25 00:00:00 CEST 2015,440.100006,326.4704946875636
GOOG,Wed Dec 09 00:00:00 CET 2015,24.309999,326.1652820656569
GOOG,Mon Oct 26 00:00:00 CET 2015,103.769997,325.94086704540905
GOOG,Tue Nov 17 00:00:00 CET 2015,52.970001,325.66569480141163
GOOG,Wed Jun 24 00:00:00 CEST 2015,440.839996,325.7816810060426
GOOG,Tue Dec 08 00:00:00 CET 2015,24.99,325.47907368108685
GOOG,Fri Oct 23 00:00:00 CEST 2015,102.190002,325.2546625537692
GOOG,Mon Nov 16 00:00:00 CET 2015,53.77,324.9820875913658
GOOG,Tue Jun 23 00:00:00 CEST 2015,445.98999,325.1034596098298
GOOG,Mon Dec 07 00:00:00 CET 2015,24.459999,324.802213657315
GOOG,Thu Oct 22 00:00:00 CEST 2015,99.669998,324.57685608408445
GOOG,Fri Nov 13 00:00:00 CET 2015,52.84,324.3051192280004
GOOG,Mon Jun 22 00:00:00 CEST 2015,436.290009,324.41699224475565
GOOG,Fri Dec 04 00:00:00 CET 2015,25.02,324.1181928512978
GOOG,Wed Oct 21 00:00:00 CEST 2015,97.110001,323.8918636470592
GOOG,Thu Nov 12 00:00:00 CET 2015,53.32,323.62236975896457
GOOG,Fri Jun 19 00:00:00 CEST 2015,434.920013,323.7331136825875
GOOG,Thu Dec 03 00:00:00 CET 2015,25.9,323.4370569095432
GOOG,Tue Oct 20 00:00:00 CEST 2015,97.0,323.21219389374426
GOOG,Wed Nov 11 00:00:00 CET 2015,53.650002,322.94477108432585
GOOG,Thu Jun 18 00:00:00 CEST 2015,439.390015,323.06017766897963
GOOG,Wed Dec 02 00:00:00 CET 2015,25.4,322.76546462178266
GOOG,Mon Oct 19 00:00:00 CEST 2015,98.470001,322.54360956379867
GOOG,Tue Nov 10 00:00:00 CET 2015,53.509998,322.2777660741111
GOOG,Wed Jun 17 00:00:00 CEST 2015,427.809998,322.38194399309026
GOOG,Tue Dec 01 00:00:00 CET 2015,25.530001,322.08919059763355
GOOG,Fri Oct 16 00:00:00 CEST 2015,97.540001,321.8679598689659
GOOG,Mon Nov 09 00:00:00 CET 2015,54.16,321.6044677824807
GOOG,Tue Jun 16 00:00:00 CEST 2015,427.26001,321.7083572045235
GOOG,Mon Nov 30 00:00:00 CET 2015,25.4,321.417288091356
GOOG,Thu Oct 15 00:00:00 CEST 2015,95.959999,321.19603461825363
GOOG,Fri Nov 06 00:00:00 CET 2015,54.919998,320.9349796803926
GOOG,Mon Jun 15 00:00:00 CEST 2015,423.670013,321.03560165230215
GOOG,Fri Nov 27 00:00:00 CET 2015,25.75,320.7466724921727
GOOG,Wed Oct 14 00:00:00 CEST 2015,94.07,320.5250921671559
GOOG,Thu Nov 05 00:00:00 CET 2015,54.380001,320.265184851563
GOOG,Fri Jun 12 00:00:00 CEST 2015,429.920013,320.3721651717078
GOOG,Wed Nov 25 00:00:00 CET 2015,26.059999,320.0853112085775
GOOG,Tue Oct 13 00:00:00 CEST 2015,94.120003,319.8652865657259
GOOG,Wed Nov 04 00:00:00 CET 2015,54.400002,319.6070518531133
GOOG,Thu Jun 11 00:00:00 CEST 2015,432.970001,319.717219928086
GOOG,Tue Nov 24 00:00:00 CET 2015,25.52,319.4315915592238
GOOG,Mon Oct 12 00:00:00 CEST 2015,94.260002,319.21319040543216
GOOG,Tue Nov 03 00:00:00 CET 2015,54.150002,318.9563462306207
GOOG,Wed Jun 10 00:00:00 CEST 2015,430.769989,319.06458789835483
GOOG,Mon Nov 23 00:00:00 CET 2015,25.200001,318.78038617021326
GOOG,Fri Oct 09 00:00:00 CEST 2015,93.239998,318.5624727516913
GOOG,Mon Nov 02 00:00:00 CET 2015,53.240002,318.3063699806955
GOOG,Tue Jun 09 00:00:00 CEST 2015,425.480011,318.4097196827392
GOOG,Fri Nov 20 00:00:00 CET 2015,26.27,318.12827486608916
GOOG,Thu Oct 08 00:00:00 CEST 2015,92.470001,317.9110869220409
GOOG,Fri Oct 30 00:00:00 CET 2015,52.639999,317.65601856826976
GOOG,Mon Jun 08 00:00:00 CEST 2015,423.5,317.7576938626326
GOOG,Thu Nov 19 00:00:00 CET 2015,26.32,317.4780031775437
GOOG,Wed Oct 07 00:00:00 CEST 2015,92.400002,317.26220451869654
GOOG,Thu Oct 29 00:00:00 CET 2015,53.360001,317.0094246302687
GOOG,Fri Jun 05 00:00:00 CEST 2015,426.950012,317.11463093397174
GOOG,Wed Nov 18 00:00:00 CET 2015,25.9,316.8362230650101
GOOG,Tue Oct 06 00:00:00 CEST 2015,92.800003,316.62224386724023
GOOG,Wed Oct 28 00:00:00 CET 2015,53.98,316.37163103912263
GOOG,Thu Jun 04 00:00:00 CEST 2015,430.779999,316.48069526024835
GOOG,Tue Nov 17 00:00:00 CET 2015,25.23,316.2033136457148
GOOG,Mon Oct 05 00:00:00 CEST 2015,94.010002,315.9919023120842
GOOG,Tue Oct 27 00:00:00 CET 2015,53.689999,315.74256590209177
GOOG,Wed Jun 03 00:00:00 CEST 2015,436.589996,315.85733079297296
GOOG,Mon Nov 16 00:00:00 CET 2015,25.41,315.5817640654654
GOOG,Fri Oct 02 00:00:00 CEST 2015,92.07,315.3699045734602
GOOG,Mon Oct 26 00:00:00 CET 2015,54.25,315.1226319365535
GOOG,Tue Jun 02 00:00:00 CEST 2015,430.98999,315.23225100756906
GOOG,Fri Nov 13 00:00:00 CET 2015,25.18,314.95809954158835
GOOG,Thu Oct 01 00:00:00 CEST 2015,90.949997,314.74657158829126
GOOG,Fri Oct 23 00:00:00 CEST 2015,52.869999,314.49951821792496
GOOG,Mon Jun 01 00:00:00 CEST 2015,430.920013,314.6092453572106
GOOG,Thu Nov 12 00:00:00 CET 2015,26.129999,314.3376076487763
GOOG,Wed Sep 30 00:00:00 CEST 2015,89.900002,314.12647161335883
GOOG,Thu Oct 22 00:00:00 CEST 2015,48.029999,313.8763809436095
GOOG,Fri May 29 00:00:00 CEST 2015,429.230011,313.98469421126805
GOOG,Wed Nov 11 00:00:00 CET 2015,26.5,313.7150087570361
GOOG,Tue Sep 29 00:00:00 CEST 2015,86.669998,313.5022205557643
GOOG,Wed Oct 21 00:00:00 CEST 2015,47.200001,313.2528739082402
GOOG,Thu May 28 00:00:00 CEST 2015,426.570007,313.35887683910244
GOOG,Tue Nov 10 00:00:00 CET 2015,27.049999,313.0912984485986
GOOG,Mon Sep 28 00:00:00 CEST 2015,89.209999,312.88225895331516
