MSFT,date,closing,avg
MSFT,Fri Sep 25 00:00:00 CEST 2015,25.290001,172.07503533941082
MSFT,Wed Aug 12 00:00:00 CEST 2015,94.190002,171.96595265966374
MSFT,Thu Sep 03 00:00:00 CEST 2015,43.5,171.7862799986013
MSFT,Fri Apr 10 00:00:00 CEST 2015,382.649994,172.080782392458
MSFT,Thu Sep 24 00:00:00 CEST 2015,26.6,171.87788032496505
MSFT,Tue Aug 11 00:00:00 CEST 2015,93.620003,171.76888606685228
MSFT,Wed Sep 02 00:00:00 CEST 2015,43.360001,171.59029234631421
MSFT,Thu Apr 09 00:00:00 CEST 2015,383.540009,171.88466695277768
MSFT,Wed Sep 23 00:00:00 CEST 2015,26.790001,171.68342608460463
MSFT,Mon Aug 10 00:00:00 CEST 2015,94.150002,171.57603907063702
MSFT,Tue Sep 01 00:00:00 CEST 2015,41.82,171.39657013692937
MSFT,Wed Apr 08 00:00:00 CEST 2015,381.200012,171.68635389640875
MSFT,Tue Sep 22 00:00:00 CEST 2015,26.83,171.48655202896543
MSFT,Fri Aug 07 00:00:00 CEST 2015,94.300003,171.38023446831946
MSFT,Mon Aug 31 00:00:00 CEST 2015,43.52,171.20436069325987
MSFT,Tue Apr 07 00:00:00 CEST 2015,374.410004,171.48348932417574
MSFT,Mon Sep 21 00:00:00 CEST 2015,27.379999,171.2858164979423
MSFT,Thu Aug 06 00:00:00 CEST 2015,95.120003,171.18147976712322
MSFT,Fri Aug 28 00:00:00 CEST 2015,43.93,171.00740113543083
MSFT,Fri Sep 18 00:00:00 CEST 2015,27.959999,170.81198118715838
MSFT,Wed Aug 05 00:00:00 CEST 2015,96.440002,170.71051873260564
MSFT,Thu Aug 27 00:00:00 CEST 2015,43.900002,170.53775236103533
MSFT,Thu Sep 17 00:00:00 CEST 2015,27.41,170.34302072517
MSFT,Tue Aug 04 00:00:00 CEST 2015,94.059998,170.2393753138586
MSFT,Wed Aug 26 00:00:00 CEST 2015,42.709999,170.06633681139746
MSFT,Wed Sep 16 00:00:00 CEST 2015,27.75,169.87349624661238
MSFT,Mon Aug 03 00:00:00 CEST 2015,94.139999,169.77101519485782
MSFT,Tue Aug 25 00:00:00 CEST 2015,40.470001,169.5962840945945
MSFT,Tue Sep 15 00:00:00 CEST 2015,27.17,169.40407588394052
MSFT,Fri Jul 31 00:00:00 CEST 2015,94.010002,169.302466619946
MSFT,Mon Aug 24 00:00:00 CEST 2015,41.68,169.13070017765804
MSFT,Mon Sep 14 00:00:00 CEST 2015,26.9,168.93952988172032
MSFT,Thu Jul 30 00:00:00 CEST 2015,95.209999,168.84056406845625
MSFT,Fri Aug 21 00:00:00 CEST 2015,43.07,168.67197081903475
MSFT,Fri Sep 11 00:00:00 CEST 2015,27.389999,168.48283832663978
MSFT,Wed Jul 29 00:00:00 CEST 2015,96.989998,168.3872596631015
MSFT,Thu Aug 20 00:00:00 CEST 2015,45.66,168.22340484379163
MSFT,Thu Sep 10 00:00:00 CEST 2015,27.709999,168.0360536359999
MSFT,Tue Jul 28 00:00:00 CEST 2015,95.290001,167.93918805326223
MSFT,Wed Aug 19 00:00:00 CEST 2015,46.610001,167.77784604920203
MSFT,Wed Sep 09 00:00:00 CEST 2015,27.18,167.59112912217785
MSFT,Mon Jul 27 00:00:00 CEST 2015,94.169998,167.49375361671076
MSFT,Tue Aug 18 00:00:00 CEST 2015,47.27,167.33451685695354
MSFT,Tue Sep 08 00:00:00 CEST 2015,27.18,167.14912728439143
MSFT,Fri Jul 24 00:00:00 CEST 2015,96.949997,167.05639395508575
MSFT,Mon Aug 17 00:00:00 CEST 2015,47.32,166.89843037467008
MSFT,Fri Sep 04 00:00:00 CEST 2015,28.15,166.71562611857698
MSFT,Thu Jul 23 00:00:00 CEST 2015,95.440002,166.62184240263147
MSFT,Fri Aug 14 00:00:00 CEST 2015,47.0,166.46465207095918
MSFT,Thu Sep 03 00:00:00 CEST 2015,28.299999,166.28333362860883
MSFT,Wed Jul 22 00:00:00 CEST 2015,97.040001,166.19258220969846
MSFT,Thu Aug 13 00:00:00 CEST 2015,46.73,166.03621757329833
MSFT,Wed Sep 02 00:00:00 CEST 2015,27.82,165.85554277908486
MSFT,Tue Jul 21 00:00:00 CEST 2015,98.389999,165.76746765665786
MSFT,Wed Aug 12 00:00:00 CEST 2015,46.740002,165.61228191264658
MSFT,Tue Sep 01 00:00:00 CEST 2015,27.030001,165.4318362343749
MSFT,Mon Jul 20 00:00:00 CEST 2015,97.910004,165.34403151105323
MSFT,Tue Aug 11 00:00:00 CEST 2015,46.41,165.18957172987007
MSFT,Mon Aug 31 00:00:00 CEST 2015,27.790001,165.01136216990915
MSFT,Fri Jul 17 00:00:00 CEST 2015,94.970001,164.92063501813465
MSFT,Mon Aug 10 00:00:00 CEST 2015,47.330002,164.76851259508402
MSFT,Fri Aug 28 00:00:00 CEST 2015,26.83,164.59029746253222
MSFT,Thu Jul 16 00:00:00 CEST 2015,90.849998,164.4951486890322
MSFT,Fri Aug 07 00:00:00 CEST 2015,46.740002,164.34340236597933
MSFT,Thu Aug 27 00:00:00 CEST 2015,26.459999,164.1659462483912
MSFT,Wed Jul 15 00:00:00 CEST 2015,89.760002,164.07030878791767
MSFT,Thu Aug 06 00:00:00 CEST 2015,46.619999,163.91953817201534
MSFT,Wed Aug 26 00:00:00 CEST 2015,25.030001,163.74147466282045
MSFT,Tue Jul 14 00:00:00 CEST 2015,89.68,163.64664562996154
MSFT,Wed Aug 05 00:00:00 CEST 2015,47.580002,163.4982228120204
MSFT,Tue Aug 25 00:00:00 CEST 2015,24.379999,163.3205494738186
MSFT,Mon Jul 13 00:00:00 CEST 2015,90.099998,163.22715591326525
MSFT,Tue Aug 04 00:00:00 CEST 2015,47.540001,163.07978374140123
MSFT,Mon Aug 24 00:00:00 CEST 2015,25.17,162.9043260012722
MSFT,Fri Jul 10 00:00:00 CEST 2015,87.949997,162.80908543074963
MSFT,Mon Aug 03 00:00:00 CEST 2015,46.810001,162.66187847081216
MSFT,Fri Aug 21 00:00:00 CEST 2015,25.870001,162.48850473510768
MSFT,Thu Jul 09 00:00:00 CEST 2015,85.879997,162.3915319405063
MSFT,Fri Jul 31 00:00:00 CEST 2015,46.700001,162.24527210366622
MSFT,Thu Aug 20 00:00:00 CEST 2015,26.0,162.07324524494945
MSFT,Wed Jul 08 00:00:00 CEST 2015,85.650002,161.97687293316514
MSFT,Thu Jul 30 00:00:00 CEST 2015,46.880001,161.83191465617125
MSFT,Wed Aug 19 00:00:00 CEST 2015,27.610001,161.66308206037732
MSFT,Tue Jul 07 00:00:00 CEST 2015,87.220001,161.56956060175872
MSFT,Wed Jul 29 00:00:00 CEST 2015,46.290001,161.4249187452948
MSFT,Tue Aug 18 00:00:00 CEST 2015,28.299999,161.25809553759393
MSFT,Mon Jul 06 00:00:00 CEST 2015,87.550003,161.16584510888603
MSFT,Tue Jul 28 00:00:00 CEST 2015,45.34,161.02106280249993
MSFT,Mon Aug 17 00:00:00 CEST 2015,29.059999,160.85631740449432
MSFT,Thu Jul 02 00:00:00 CEST 2015,87.290001,160.7645888304239
MSFT,Mon Jul 27 00:00:00 CEST 2015,45.349998,160.62085957658775
MSFT,Fri Aug 14 00:00:00 CEST 2015,29.059999,160.45722666542284
MSFT,Wed Jul 01 00:00:00 CEST 2015,86.910004,160.36586365590057
MSFT,Fri Jul 24 00:00:00 CEST 2015,45.939999,160.2238960818858
MSFT,Thu Aug 13 00:00:00 CEST 2015,28.540001,160.06071901239153
MSFT,Tue Jun 30 00:00:00 CEST 2015,85.769997,159.9687750495049
MSFT,Thu Jul 23 00:00:00 CEST 2015,46.110001,159.828034908529
MSFT,Wed Aug 12 00:00:00 CEST 2015,29.389999,159.66700029629624
MSFT,Mon Jun 29 00:00:00 CEST 2015,85.800003,159.57591891861892
MSFT,Wed Jul 22 00:00:00 CEST 2015,45.540001,159.43548059605905
MSFT,Tue Aug 11 00:00:00 CEST 2015,29.620001,159.27580595940955
MSFT,Fri Jun 26 00:00:00 CEST 2015,88.010002,159.18825583169527
MSFT,Tue Jul 21 00:00:00 CEST 2015,47.279999,159.0509450871165
MSFT,Mon Aug 10 00:00:00 CEST 2015,29.5,158.89218167401955
MSFT,Thu Jun 25 00:00:00 CEST 2015,87.980003,158.80538586168905
MSFT,Mon Jul 20 00:00:00 CEST 2015,46.919998,158.66860665892415
MSFT,Fri Aug 07 00:00:00 CEST 2015,27.040001,158.50788797069592
MSFT,Wed Jun 24 00:00:00 CEST 2015,88.860001,158.42295152317067
MSFT,Fri Jul 17 00:00:00 CEST 2015,46.619999,158.28677253105963
MSFT,Thu Aug 06 00:00:00 CEST 2015,27.540001,158.1277131982968
MSFT,Tue Jun 23 00:00:00 CEST 2015,87.879997,158.04235752855402
MSFT,Thu Jul 16 00:00:00 CEST 2015,46.66,157.90718476456306
MSFT,Wed Aug 05 00:00:00 CEST 2015,28.48,157.7503033284848
MSFT,Mon Jun 22 00:00:00 CEST 2015,84.739998,157.66191312832925
MSFT,Wed Jul 15 00:00:00 CEST 2015,45.759998,157.5266024691656
MSFT,Tue Aug 04 00:00:00 CEST 2015,29.34,157.37178773188398
MSFT,Fri Jun 19 00:00:00 CEST 2015,82.510002,157.28148400965011
MSFT,Tue Jul 14 00:00:00 CEST 2015,45.619999,157.14695209999994
MSFT,Mon Aug 03 00:00:00 CEST 2015,29.27,156.9930688844765
MSFT,Thu Jun 18 00:00:00 CEST 2015,82.910004,156.90402673918263
MSFT,Mon Jul 13 00:00:00 CEST 2015,45.540001,156.77033643217283
MSFT,Fri Jul 31 00:00:00 CEST 2015,31.01,156.61954466187044
MSFT,Wed Jun 17 00:00:00 CEST 2015,81.790001,156.5299284419161
MSFT,Fri Jul 10 00:00:00 CEST 2015,44.610001,156.39605293062195
MSFT,Thu Jul 30 00:00:00 CEST 2015,31.469999,156.24679838590197
MSFT,Tue Jun 16 00:00:00 CEST 2015,81.059998,156.15707666706436
MSFT,Thu Jul 09 00:00:00 CEST 2015,44.52,156.02401698092962
MSFT,Wed Jul 29 00:00:00 CEST 2015,31.24,155.87546457976183
MSFT,Mon Jun 15 00:00:00 CEST 2015,80.709999,155.78608828299636
MSFT,Wed Jul 08 00:00:00 CEST 2015,44.240002,155.65361074584317
MSFT,Tue Jul 28 00:00:00 CEST 2015,36.540001,155.5123134626334
MSFT,Fri Jun 12 00:00:00 CEST 2015,81.529999,155.42465669194306
MSFT,Tue Jul 07 00:00:00 CEST 2015,44.299999,155.29314822130172
MSFT,Mon Jul 27 00:00:00 CEST 2015,34.700001,155.15060313002357
MSFT,Thu Jun 11 00:00:00 CEST 2015,81.830002,155.06403807556075
MSFT,Mon Jul 06 00:00:00 CEST 2015,44.389999,154.93352623702825
MSFT,Fri Jul 24 00:00:00 CEST 2015,35.419998,154.79275647467603
MSFT,Wed Jun 10 00:00:00 CEST 2015,82.160004,154.707306177647
MSFT,Thu Jul 02 00:00:00 CEST 2015,44.400002,154.57768537367798
MSFT,Thu Jul 23 00:00:00 CEST 2015,36.189999,154.4387326901408
MSFT,Tue Jun 09 00:00:00 CEST 2015,80.669998,154.3522511723329
MSFT,Wed Jul 01 00:00:00 CEST 2015,44.450001,154.2235600128805
MSFT,Wed Jul 22 00:00:00 CEST 2015,36.09,154.0853921064327
MSFT,Mon Jun 08 00:00:00 CEST 2015,80.669998,153.99962645911208
MSFT,Tue Jun 30 00:00:00 CEST 2015,44.150002,153.87144720070006
MSFT,Tue Jul 21 00:00:00 CEST 2015,36.630001,153.7348021585081
MSFT,Fri Jun 05 00:00:00 CEST 2015,82.139999,153.65145547264257
MSFT,Mon Jun 29 00:00:00 CEST 2015,44.369999,153.52438401162786
MSFT,Mon Jul 20 00:00:00 CEST 2015,35.810001,153.3876657967479
MSFT,Thu Jun 04 00:00:00 CEST 2015,82.050003,153.30490748723895
MSFT,Fri Jun 26 00:00:00 CEST 2015,45.259998,153.1797106048667
MSFT,Fri Jul 17 00:00:00 CEST 2015,35.669998,153.04370399305552
MSFT,Wed Jun 03 00:00:00 CEST 2015,82.440002,152.9620812161849
MSFT,Thu Jun 25 00:00:00 CEST 2015,45.650002,152.83816426558886
MSFT,Thu Jul 16 00:00:00 CEST 2015,36.099998,152.70351816839673
MSFT,Tue Jun 02 00:00:00 CEST 2015,80.440002,152.6202652695852
MSFT,Wed Jun 24 00:00:00 CEST 2015,45.639999,152.49715794361327
MSFT,Wed Jul 15 00:00:00 CEST 2015,35.66,152.36286235977005
MSFT,Mon Jun 01 00:00:00 CEST 2015,80.290001,152.28011510218133
MSFT,Tue Jun 23 00:00:00 CEST 2015,45.91,152.1581310252293
MSFT,Tue Jul 14 00:00:00 CEST 2015,36.720001,152.0258994902634
MSFT,Fri May 29 00:00:00 CEST 2015,79.190002,151.94256322311205
MSFT,Mon Jun 22 00:00:00 CEST 2015,46.23,151.8217488651428
MSFT,Mon Jul 13 00:00:00 CEST 2015,35.779999,151.6892811141552
MSFT,Thu May 28 00:00:00 CEST 2015,80.150002,151.60770838996572
MSFT,Fri Jun 19 00:00:00 CEST 2015,46.099998,151.48754015489743
MSFT,Fri Jul 10 00:00:00 CEST 2015,34.91,151.3549149670079
MSFT,Wed May 27 00:00:00 CEST 2015,80.550003,151.2744548397727
MSFT,Thu Jun 18 00:00:00 CEST 2015,46.720001,151.1557778206583
MSFT,Thu Jul 09 00:00:00 CEST 2015,34.360001,151.02335630498862
MSFT,Tue May 26 00:00:00 CEST 2015,79.330002,150.9421633782559
MSFT,Wed Jun 17 00:00:00 CEST 2015,45.970001,150.82341658823526
MSFT,Wed Jul 08 00:00:00 CEST 2015,34.759998,150.69227148248584
MSFT,Fri May 22 00:00:00 CEST 2015,80.540001,150.61309284762973
MSFT,Tue Jun 16 00:00:00 CEST 2015,45.830002,150.49496083990977
MSFT,Tue Jul 07 00:00:00 CEST 2015,35.52,150.3654845326576
MSFT,Thu May 21 00:00:00 CEST 2015,80.480003,150.2868731923509
MSFT,Mon Jun 15 00:00:00 CEST 2015,45.48,150.1691126606741
MSFT,Mon Jul 06 00:00:00 CEST 2015,35.43,150.04033700112228
MSFT,Wed May 20 00:00:00 CEST 2015,80.550003,149.96243303923762
MSFT,Fri Jun 12 00:00:00 CEST 2015,45.970001,149.8459801478163
MSFT,Thu Jul 02 00:00:00 CEST 2015,35.720001,149.7183224530201
MSFT,Tue May 19 00:00:00 CEST 2015,80.629997,149.64112879329608
MSFT,Thu Jun 11 00:00:00 CEST 2015,46.439999,149.52594896093748
MSFT,Wed Jul 01 00:00:00 CEST 2015,35.400002,149.3987182508361
MSFT,Mon May 18 00:00:00 CEST 2015,80.879997,149.32241677951004
MSFT,Wed Jun 10 00:00:00 CEST 2015,46.610001,149.20816492658508
MSFT,Tue Jun 30 00:00:00 CEST 2015,36.220001,149.08262252222224
MSFT,Fri May 15 00:00:00 CEST 2015,80.419998,149.0064153917869
MSFT,Tue Jun 09 00:00:00 CEST 2015,45.650002,148.8918295676275
MSFT,Mon Jun 29 00:00:00 CEST 2015,34.209999,148.76482864784055
MSFT,Thu May 14 00:00:00 CEST 2015,81.370003,148.69027684955753
MSFT,Mon Jun 08 00:00:00 CEST 2015,45.73,148.57650858784532
MSFT,Fri Jun 26 00:00:00 CEST 2015,35.259998,148.45143517660046
MSFT,Wed May 13 00:00:00 CEST 2015,78.440002,148.37424506284455
MSFT,Fri Jun 05 00:00:00 CEST 2015,46.139999,148.261652280837
MSFT,Thu Jun 25 00:00:00 CEST 2015,35.169998,148.137239019802
MSFT,Tue May 12 00:00:00 CEST 2015,77.459999,148.05957172307694
MSFT,Thu Jun 04 00:00:00 CEST 2015,46.360001,147.94793662897916
MSFT,Wed Jun 24 00:00:00 CEST 2015,35.169998,147.82427660855265
MSFT,Mon May 11 00:00:00 CEST 2015,78.010002,147.74780971412926
MSFT,Wed Jun 03 00:00:00 CEST 2015,46.849998,147.63741823522977
MSFT,Tue Jun 23
